unit_id,observed_at,mar_amount_cents,tenancy_date,source
1117-21st-st-5,2013-09-01,75100,,portal_mar_report
1117-21st-st-5,2014-09-01,75700,,portal_mar_report
1117-21st-st-5,2015-09-01,76000,,portal_mar_report
1117-21st-st-5,2016-09-01,77000,,portal_mar_report
1117-21st-st-5,2017-09-01,78500,,portal_mar_report
1117-21st-st-5,2018-09-01,80800,,portal_mar_report
1117-21st-st-5,2019-09-01,82400,,portal_mar_report
1117-21st-st-5,2020-09-01,83600,,portal_mar_report
1117-21st-st-5,2021-09-01,85000,,portal_mar_report
1117-21st-st-5,2023-07-19,87600,,mar_tool
1117-21st-st-5,2023-09-01,90100,,portal_mar_report
1117-21st-st-5,2024-09-01,92800,,portal_mar_report
1117-21st-st-5,2026-06-07,94900,,mar_tool
1117-24th-st-1,2012-09-01,245500,2002-09-01,portal_mar_report
1117-24th-st-1,2013-09-01,248000,2002-09-01,portal_mar_report
1117-24th-st-1,2014-09-01,249400,2002-09-01,portal_mar_report
1117-24th-st-1,2015-09-01,255700,2008-02-01,portal_mar_report
1117-24th-st-1,2016-09-01,258200,2008-02-01,portal_mar_report
1117-24th-st-1,2017-09-01,262200,2008-02-01,portal_mar_report
1117-24th-st-1,2018-09-01,268200,2008-02-01,portal_mar_report
1117-24th-st-1,2019-09-01,272600,2008-02-01,portal_mar_report
1117-24th-st-1,2020-09-01,275800,2008-02-01,portal_mar_report
1117-24th-st-1,2021-09-01,279700,2008-02-01,portal_mar_report
1117-24th-st-1,2023-07-19,286700,2008-02-01,mar_tool
1117-24th-st-1,2023-09-01,293400,2008-02-01,portal_mar_report
1117-24th-st-1,2024-09-01,301000,2008-02-01,portal_mar_report
1117-24th-st-1,2026-06-07,307000,2008-02-01,mar_tool
1117-24th-st-2,2012-09-01,131600,,portal_mar_report
1117-24th-st-2,2013-09-01,132900,,portal_mar_report
1117-24th-st-2,2014-09-01,134000,,portal_mar_report
1117-24th-st-2,2015-09-01,260200,2014-08-01,portal_mar_report
1117-24th-st-2,2016-09-01,262700,2014-08-01,portal_mar_report
1117-24th-st-2,2017-09-01,266700,2014-08-01,portal_mar_report
1117-24th-st-2,2018-09-01,272700,2014-08-01,portal_mar_report
1117-24th-st-2,2019-09-01,277100,2014-08-01,portal_mar_report
1117-24th-st-2,2020-09-01,280300,2014-08-01,portal_mar_report
1117-24th-st-2,2021-09-01,284200,2014-08-01,portal_mar_report
1117-24th-st-2,2023-07-19,291200,2014-08-01,mar_tool
1117-24th-st-2,2023-09-01,297900,2014-08-01,portal_mar_report
1117-24th-st-2,2024-09-01,305500,2014-08-01,portal_mar_report
1117-24th-st-2,2026-06-07,311500,2014-08-01,mar_tool
1117-24th-st-3,2012-09-01,225200,2001-04-30,portal_mar_report
1117-24th-st-3,2013-09-01,227500,2001-04-30,portal_mar_report
1117-24th-st-3,2014-09-01,228900,2001-04-30,portal_mar_report
1117-24th-st-3,2015-09-01,229600,2001-04-30,portal_mar_report
1117-24th-st-3,2016-09-01,232100,2001-04-30,portal_mar_report
1117-24th-st-3,2017-09-01,236100,2001-04-30,portal_mar_report
1117-24th-st-3,2018-09-01,242100,2001-04-30,portal_mar_report
1117-24th-st-3,2019-09-01,246500,2001-04-30,portal_mar_report
1117-24th-st-3,2020-09-01,249700,2001-04-30,portal_mar_report
1117-24th-st-3,2021-09-01,253600,2001-04-30,portal_mar_report
1117-24th-st-3,2023-07-19,260600,2001-04-30,mar_tool
1117-24th-st-3,2023-09-01,267300,2001-04-30,portal_mar_report
1117-24th-st-3,2024-09-01,274900,2001-04-30,portal_mar_report
1117-24th-st-3,2026-06-07,280900,2001-04-30,mar_tool
1117-24th-st-4,2012-09-01,284300,2008-07-01,portal_mar_report
1117-24th-st-4,2013-09-01,287100,2008-07-01,portal_mar_report
1117-24th-st-4,2014-09-01,288500,2008-07-01,portal_mar_report
1117-24th-st-4,2015-09-01,260200,2014-07-01,portal_mar_report
1117-24th-st-4,2016-09-01,262700,2014-07-01,portal_mar_report
1117-24th-st-4,2017-09-01,266700,2014-07-01,portal_mar_report
1117-24th-st-4,2018-09-01,272700,2014-07-01,portal_mar_report
1117-24th-st-4,2019-09-01,277100,2014-07-01,portal_mar_report
1117-24th-st-4,2020-09-01,280300,2014-07-01,portal_mar_report
1117-24th-st-4,2021-09-01,284200,2014-07-01,portal_mar_report
1117-24th-st-4,2023-07-19,291200,2014-07-01,mar_tool
1117-24th-st-4,2023-09-01,297900,2014-07-01,portal_mar_report
1117-24th-st-4,2024-09-01,305500,2014-07-01,portal_mar_report
1117-24th-st-4,2026-06-07,311500,2014-07-01,mar_tool
1117-24th-st-5,2012-09-01,145100,1999-10-13,portal_mar_report
1117-24th-st-5,2013-09-01,146600,1999-10-13,portal_mar_report
1117-24th-st-5,2014-09-01,147800,1999-10-13,portal_mar_report
1117-24th-st-5,2015-09-01,148400,1999-10-13,portal_mar_report
1117-24th-st-5,2016-09-01,150300,1999-10-13,portal_mar_report
1117-24th-st-5,2017-09-01,153300,1999-10-13,portal_mar_report
1117-24th-st-5,2018-09-01,157700,1999-10-13,portal_mar_report
1117-24th-st-5,2019-09-01,160900,1999-10-13,portal_mar_report
1117-24th-st-5,2020-09-01,163200,1999-10-13,portal_mar_report
1117-24th-st-5,2021-09-01,166000,1999-10-13,portal_mar_report
1117-24th-st-5,2023-07-19,171000,1999-10-13,mar_tool
1117-24th-st-5,2023-09-01,175800,1999-10-13,portal_mar_report
1117-24th-st-5,2024-09-01,181100,1999-10-13,portal_mar_report
1117-24th-st-5,2026-06-07,185300,1999-10-13,mar_tool
1117-26th-st-1,2021-09-01,179000,2014-07-21,portal_mar_report
1117-26th-st-1,2023-07-19,184400,2014-07-21,mar_tool
1117-26th-st-1,2023-09-01,189600,2014-07-21,portal_mar_report
1117-26th-st-1,2024-09-01,195300,2014-07-21,portal_mar_report
1117-26th-st-1,2026-06-07,199800,2014-07-21,mar_tool
1117-26th-st-2,2021-09-01,205100,2018-02-16,portal_mar_report
1117-26th-st-2,2023-07-19,211300,2018-02-16,mar_tool
1117-26th-st-2,2023-09-01,217200,2018-02-16,portal_mar_report
1117-26th-st-2,2026-06-07,239500,2025-03-16,mar_tool
1117-26th-st-3,2021-09-01,269500,2021-08-01,portal_mar_report
1117-26th-st-3,2023-07-19,276500,2021-08-01,mar_tool
1117-26th-st-3,2023-09-01,283200,2021-08-01,portal_mar_report
1117-26th-st-3,2024-09-01,290800,2021-08-01,portal_mar_report
1117-26th-st-3,2026-06-07,296800,2021-08-01,mar_tool
1117-26th-st-4,2023-07-19,222400,2016-12-12,mar_tool
1117-26th-st-4,2023-09-01,228600,2016-12-12,portal_mar_report
1117-26th-st-4,2024-09-01,235500,2016-12-12,portal_mar_report
1117-26th-st-4,2026-06-07,240900,2016-12-12,mar_tool
1117-26th-st-5,2023-07-19,225000,2022-03-01,mar_tool
1117-26th-st-5,2023-09-01,231300,2022-03-01,portal_mar_report
1117-26th-st-5,2024-09-01,238200,2022-03-01,portal_mar_report
1117-26th-st-5,2026-06-07,243700,2022-03-01,mar_tool
1117-26th-st-6,2023-07-19,272000,2021-02-01,mar_tool
1117-26th-st-6,2023-09-01,278700,2021-02-01,portal_mar_report
1117-26th-st-6,2024-09-01,286300,2021-02-01,portal_mar_report
1117-26th-st-6,2026-06-07,305000,2025-09-01,mar_tool
1117-6th-st-101,2012-09-01,219500,2012-05-31,portal_mar_report
1117-6th-st-101,2013-09-01,221700,2012-05-31,portal_mar_report
1117-6th-st-101,2014-09-01,223100,2012-05-31,portal_mar_report
1117-6th-st-101,2015-09-01,223800,2012-05-31,portal_mar_report
1117-6th-st-101,2016-09-01,226300,2012-05-31,portal_mar_report
1117-6th-st-101,2017-09-01,265000,2016-11-07,portal_mar_report
1117-6th-st-101,2018-09-01,271000,2016-11-07,portal_mar_report
1117-6th-st-101,2019-09-01,275400,2016-11-07,portal_mar_report
1117-6th-st-101,2020-09-01,278600,2016-11-07,portal_mar_report
1117-6th-st-101,2021-09-01,282500,2016-11-07,portal_mar_report
1117-6th-st-101,2023-07-19,325000,2022-12-04,mar_tool
1117-6th-st-101,2024-04-01,339500,2024-04-01,portal_mar_report
1117-6th-st-101,2026-06-07,345500,2024-04-01,mar_tool
1117-6th-st-102,2012-09-01,182100,2010-09-30,portal_mar_report
1117-6th-st-102,2013-09-01,183900,2010-09-30,portal_mar_report
1117-6th-st-102,2014-09-01,185300,2010-09-30,portal_mar_report
1117-6th-st-102,2015-09-01,186000,2010-09-30,portal_mar_report
1117-6th-st-102,2016-09-01,188400,2010-09-30,portal_mar_report
1117-6th-st-102,2017-09-01,192200,2010-09-30,portal_mar_report
1117-6th-st-102,2018-09-01,197800,2010-09-30,portal_mar_report
1117-6th-st-102,2019-09-01,201800,2010-09-30,portal_mar_report
1117-6th-st-102,2020-09-01,204600,2010-09-30,portal_mar_report
1117-6th-st-102,2021-09-01,208100,2010-09-30,portal_mar_report
1117-6th-st-102,2023-07-19,214300,2010-09-30,mar_tool
1117-6th-st-102,2023-09-01,220300,2010-09-30,portal_mar_report
1117-6th-st-102,2024-09-01,226900,2010-09-30,portal_mar_report
1117-6th-st-102,2026-06-07,232100,2010-09-30,mar_tool
1117-6th-st-103,2012-09-01,157300,2011-06-01,portal_mar_report
1117-6th-st-103,2013-09-01,158900,2011-06-01,portal_mar_report
1117-6th-st-103,2015-03-05,189500,2015-03-05,portal_mar_report
1117-6th-st-103,2016-09-01,192000,2015-03-05,portal_mar_report
1117-6th-st-103,2017-09-01,199500,2017-06-28,portal_mar_report
1117-6th-st-103,2018-09-01,199500,2018-05-03,portal_mar_report
1117-6th-st-103,2019-09-01,203500,2018-05-03,portal_mar_report
1117-6th-st-103,2020-09-01,206300,2018-05-03,portal_mar_report
1117-6th-st-103,2021-09-01,209800,2018-05-03,portal_mar_report
1117-6th-st-103,2023-07-19,216100,2018-05-03,mar_tool
1117-6th-st-103,2023-09-01,222200,2018-05-03,portal_mar_report
1117-6th-st-103,2024-09-01,228900,2018-05-03,portal_mar_report
1117-6th-st-103,2026-06-07,234200,2018-05-03,mar_tool
1117-6th-st-104,2012-09-01,144300,2009-04-06,portal_mar_report
1117-6th-st-104,2013-09-01,145700,2009-04-06,portal_mar_report
1117-6th-st-104,2014-09-01,179500,2014-05-23,portal_mar_report
1117-6th-st-104,2015-09-01,180200,2014-05-23,portal_mar_report
1117-6th-st-104,2016-09-01,199500,2016-08-01,portal_mar_report
1117-6th-st-104,2017-09-01,203500,2016-08-01,portal_mar_report
1117-6th-st-104,2018-09-01,209400,2016-08-01,portal_mar_report
1117-6th-st-104,2019-09-01,213600,2016-08-01,portal_mar_report
1117-6th-st-104,2020-09-01,216600,2016-08-01,portal_mar_report
1117-6th-st-104,2021-09-01,220300,2016-08-01,portal_mar_report
1117-6th-st-104,2023-07-19,226900,2016-08-01,mar_tool
1117-6th-st-104,2023-09-01,290000,2023-07-29,portal_mar_report
1117-6th-st-104,2024-09-01,297600,2023-07-29,portal_mar_report
1117-6th-st-104,2026-06-07,303600,2023-07-29,mar_tool
1117-6th-st-105,2012-09-01,219500,2011-10-22,portal_mar_report
1117-6th-st-105,2013-09-01,221700,2011-10-22,portal_mar_report
1117-6th-st-105,2014-09-01,244900,2014-03-01,portal_mar_report
1117-6th-st-105,2015-09-01,245600,2014-03-01,portal_mar_report
1117-6th-st-105,2016-09-01,248100,2014-03-01,portal_mar_report
1117-6th-st-105,2017-09-01,252100,2014-03-01,portal_mar_report
1117-6th-st-105,2018-09-01,258100,2014-03-01,portal_mar_report
1117-6th-st-105,2019-09-01,262500,2014-03-01,portal_mar_report
1117-6th-st-105,2020-09-01,265700,2014-03-01,portal_mar_report
1117-6th-st-105,2021-09-01,269600,2014-03-01,portal_mar_report
1117-6th-st-105,2023-07-19,276600,2014-03-01,mar_tool
1117-6th-st-105,2023-09-01,283300,2014-03-01,portal_mar_report
1117-6th-st-105,2024-09-01,290900,2014-03-01,portal_mar_report
1117-6th-st-105,2026-06-07,296900,2014-03-01,mar_tool
1117-6th-st-106,2012-09-01,234400,2006-01-15,portal_mar_report
1117-6th-st-106,2013-09-01,236700,2006-01-15,portal_mar_report
1117-6th-st-106,2014-09-01,238100,2006-01-15,portal_mar_report
1117-6th-st-106,2015-09-01,238800,2006-01-15,portal_mar_report
1117-6th-st-106,2016-09-01,241300,2006-01-15,portal_mar_report
1117-6th-st-106,2017-09-01,245300,2006-01-15,portal_mar_report
1117-6th-st-106,2018-09-01,251300,2006-01-15,portal_mar_report
1117-6th-st-106,2019-09-01,255700,2006-01-15,portal_mar_report
1117-6th-st-106,2020-09-01,258900,2006-01-15,portal_mar_report
1117-6th-st-106,2021-09-01,262800,2006-01-15,portal_mar_report
1117-6th-st-106,2023-07-19,269800,2006-01-15,mar_tool
1117-6th-st-106,2023-09-01,276500,2006-01-15,portal_mar_report
1117-6th-st-106,2024-09-01,284100,2006-01-15,portal_mar_report
1117-6th-st-106,2026-06-07,290100,2006-01-15,mar_tool
1117-6th-st-107,2012-09-01,141400,,portal_mar_report
1117-6th-st-107,2013-09-01,142800,2010-01-07,portal_mar_report
1117-6th-st-107,2014-09-01,143900,2010-01-07,portal_mar_report
1117-6th-st-107,2015-09-01,144500,2010-01-07,portal_mar_report
1117-6th-st-107,2016-09-01,146400,2010-01-07,portal_mar_report
1117-6th-st-107,2017-09-01,149300,2010-01-07,portal_mar_report
1117-6th-st-107,2018-09-01,153600,2010-01-07,portal_mar_report
1117-6th-st-107,2019-09-01,156700,2010-01-07,portal_mar_report
1117-6th-st-107,2020-09-01,158900,2010-01-07,portal_mar_report
1117-6th-st-107,2021-09-01,161600,2010-01-07,portal_mar_report
1117-6th-st-107,2023-07-19,166400,2010-01-07,mar_tool
1117-6th-st-107,2023-09-01,171100,2010-01-07,portal_mar_report
1117-6th-st-107,2024-09-01,176200,2010-01-07,portal_mar_report
1117-6th-st-107,2026-06-07,180300,2010-01-07,mar_tool
1117-6th-st-108,2012-09-01,182200,2008-01-18,portal_mar_report
1117-6th-st-108,2013-09-01,184000,2008-01-18,portal_mar_report
1117-6th-st-108,2014-09-01,185400,2008-01-18,portal_mar_report
1117-6th-st-108,2015-09-01,186100,2008-01-18,portal_mar_report
1117-6th-st-108,2016-09-01,188500,2008-01-18,portal_mar_report
1117-6th-st-108,2017-09-01,192300,2008-01-18,portal_mar_report
1117-6th-st-108,2018-09-01,197900,2008-01-18,portal_mar_report
1117-6th-st-108,2019-09-01,201900,2008-01-18,portal_mar_report
1117-6th-st-108,2020-09-01,204700,2008-01-18,portal_mar_report
1117-6th-st-108,2021-09-01,208200,2008-01-18,portal_mar_report
1117-6th-st-108,2023-07-19,214400,2008-01-18,mar_tool
1117-6th-st-108,2023-09-01,220400,2008-01-18,portal_mar_report
1117-6th-st-108,2024-09-01,227000,2008-01-18,portal_mar_report
1117-6th-st-108,2026-06-07,232200,2008-01-18,mar_tool
1117-6th-st-109,2012-09-01,197300,2005-01-22,portal_mar_report
1117-6th-st-109,2013-09-01,199300,2005-01-22,portal_mar_report
1117-6th-st-109,2014-09-01,200700,2005-01-22,portal_mar_report
1117-6th-st-109,2015-09-01,201400,2005-01-22,portal_mar_report
1117-6th-st-109,2016-09-01,203900,2005-01-22,portal_mar_report
1117-6th-st-109,2017-09-01,207900,2005-01-22,portal_mar_report
1117-6th-st-109,2018-09-01,213900,2005-01-22,portal_mar_report
1117-6th-st-109,2019-09-01,218200,2005-01-22,portal_mar_report
1117-6th-st-109,2020-09-01,221300,2005-01-22,portal_mar_report
1117-6th-st-109,2021-09-01,225100,2005-01-22,portal_mar_report
1117-6th-st-109,2023-07-19,231900,2005-01-22,mar_tool
1117-6th-st-109,2023-09-01,238400,2005-01-22,portal_mar_report
1117-6th-st-109,2024-09-01,245600,2005-01-22,portal_mar_report
1117-6th-st-109,2026-06-07,251200,2005-01-22,mar_tool
1117-6th-st-201,2012-09-01,114600,,portal_mar_report
1117-6th-st-201,2013-09-01,115700,,portal_mar_report
1117-6th-st-201,2014-09-01,116600,,portal_mar_report
1117-6th-st-201,2015-09-01,117100,,portal_mar_report
1117-6th-st-201,2016-09-01,118600,,portal_mar_report
1117-6th-st-201,2017-09-01,121000,,portal_mar_report
1117-6th-st-201,2018-09-01,124500,,portal_mar_report
1117-6th-st-201,2019-09-01,127000,,portal_mar_report
1117-6th-st-201,2020-09-01,128800,,portal_mar_report
1117-6th-st-201,2021-09-01,131000,,portal_mar_report
1117-6th-st-201,2023-07-19,134900,,mar_tool
1117-6th-st-201,2023-09-01,138700,,portal_mar_report
1117-6th-st-201,2024-09-01,142900,,portal_mar_report
1117-6th-st-201,2026-06-07,146200,,mar_tool
1117-6th-st-202,2012-09-01,140400,2000-11-01,portal_mar_report
1117-6th-st-202,2013-09-01,141800,2000-11-01,portal_mar_report
1117-6th-st-202,2014-09-01,142900,2000-11-01,portal_mar_report
1117-6th-st-202,2015-09-01,143500,2000-11-01,portal_mar_report
1117-6th-st-202,2016-09-01,145400,2000-11-01,portal_mar_report
1117-6th-st-202,2017-09-01,148300,2000-11-01,portal_mar_report
1117-6th-st-202,2018-09-01,152600,2000-11-01,portal_mar_report
1117-6th-st-202,2019-09-01,155700,2000-11-01,portal_mar_report
1117-6th-st-202,2020-09-01,157900,2000-11-01,portal_mar_report
1117-6th-st-202,2021-09-01,160600,2000-11-01,portal_mar_report
1117-6th-st-202,2023-07-19,315000,2022-09-10,mar_tool
1117-6th-st-202,2024-09-01,322600,2022-09-10,portal_mar_report
1117-6th-st-202,2026-06-07,328600,2022-09-10,mar_tool
1117-6th-st-203,2021-09-01,237000,2016-11-01,portal_mar_report
1117-6th-st-203,2023-07-19,244000,2016-11-01,mar_tool
1117-6th-st-203,2023-09-01,250700,2016-11-01,portal_mar_report
1117-6th-st-203,2024-09-01,258200,2016-11-01,portal_mar_report
1117-6th-st-203,2026-06-07,264100,2016-11-01,mar_tool
1117-6th-st-204,2021-09-01,110900,,portal_mar_report
1117-6th-st-204,2023-07-19,114200,,mar_tool
1117-6th-st-204,2023-09-01,117400,,portal_mar_report
1117-6th-st-204,2024-09-01,120900,,portal_mar_report
1117-6th-st-204,2026-06-07,123700,,mar_tool
1117-6th-st-205,2021-09-01,139100,,portal_mar_report
1117-6th-st-205,2023-07-19,325000,2022-06-12,mar_tool
1117-6th-st-205,2023-11-21,360000,2023-11-21,portal_mar_report
1117-6th-st-205,2026-06-07,366000,2023-11-21,mar_tool
1117-6th-st-206,2021-09-01,172300,,portal_mar_report
1117-6th-st-206,2023-07-19,177500,,mar_tool
1117-6th-st-206,2023-09-01,182500,,portal_mar_report
1117-6th-st-206,2024-09-01,188000,,portal_mar_report
1117-6th-st-206,2026-06-07,192300,,mar_tool
1117-6th-st-207,2021-09-01,226800,2017-11-22,portal_mar_report
1117-6th-st-207,2023-07-19,233600,2017-11-22,mar_tool
1117-6th-st-207,2023-09-01,240100,2017-11-22,portal_mar_report
1117-6th-st-207,2024-09-01,247300,2017-11-22,portal_mar_report
1117-6th-st-207,2026-06-07,253000,2017-11-22,mar_tool
1117-6th-st-208,2021-09-01,214300,2010-10-01,portal_mar_report
1117-6th-st-208,2023-07-19,220700,2010-10-01,mar_tool
1117-6th-st-208,2023-09-01,226900,2010-10-01,portal_mar_report
1117-6th-st-208,2024-09-01,233700,2010-10-01,portal_mar_report
1117-6th-st-208,2026-06-07,239100,2010-10-01,mar_tool
1117-6th-st-209,2021-09-01,159400,,portal_mar_report
1117-6th-st-209,2023-07-19,164200,,mar_tool
1117-6th-st-209,2023-09-01,168800,,portal_mar_report
1117-6th-st-209,2024-09-01,173900,,portal_mar_report
1117-6th-st-209,2026-06-07,177900,,mar_tool
1117-6th-st-301,2021-09-01,247800,2011-10-21,portal_mar_report
1117-6th-st-301,2023-07-19,254800,2011-10-21,mar_tool
1117-6th-st-301,2023-09-01,261500,2011-10-21,portal_mar_report
1117-6th-st-301,2024-09-01,269100,2011-10-21,portal_mar_report
1117-6th-st-301,2026-06-07,275100,2011-10-21,mar_tool
1117-6th-st-302,2021-09-01,269500,2021-06-15,portal_mar_report
1117-6th-st-302,2023-07-19,276500,2021-06-15,mar_tool
1117-6th-st-302,2023-09-01,283200,2021-06-15,portal_mar_report
1117-6th-st-302,2024-09-01,290800,2021-06-15,portal_mar_report
1117-6th-st-302,2026-06-07,296800,2021-06-15,mar_tool
1117-6th-st-303,2021-09-01,249500,2020-11-01,portal_mar_report
1117-6th-st-303,2023-07-19,289500,2022-08-04,mar_tool
1117-6th-st-303,2023-09-01,296200,2022-08-04,portal_mar_report
1117-6th-st-303,2024-09-01,303800,2022-08-04,portal_mar_report
1117-6th-st-303,2026-06-07,309800,2022-08-04,mar_tool
1117-6th-st-304,2021-09-01,122500,,portal_mar_report
1117-6th-st-304,2023-07-19,126200,,mar_tool
1117-6th-st-304,2023-09-01,129700,,portal_mar_report
1117-6th-st-304,2024-09-01,133600,,portal_mar_report
1117-6th-st-304,2026-06-07,136700,,mar_tool
1117-6th-st-305,2021-09-01,321000,2017-09-01,portal_mar_report
1117-6th-st-305,2023-07-19,328000,2017-09-01,mar_tool
1117-6th-st-305,2023-12-01,370000,2023-12-01,portal_mar_report
1117-6th-st-305,2026-06-07,376000,2023-12-01,mar_tool
1117-6th-st-306,2021-09-01,441000,2018-08-15,portal_mar_report
1117-6th-st-306,2023-07-19,448000,2018-08-15,mar_tool
1117-6th-st-306,2023-09-01,454700,2018-08-15,portal_mar_report
1117-6th-st-306,2024-09-01,462300,2018-08-15,portal_mar_report
1117-6th-st-306,2026-06-07,468300,2018-08-15,mar_tool
1117-6th-st-307,2021-09-01,246600,2019-01-22,portal_mar_report
1117-6th-st-307,2023-07-19,253600,2019-01-22,mar_tool
1117-6th-st-307,2023-09-01,260300,2019-01-22,portal_mar_report
1117-6th-st-307,2024-09-01,290000,2024-06-14,portal_mar_report
1117-6th-st-307,2026-06-07,296000,2024-06-14,mar_tool
1117-6th-st-308,2021-09-01,243100,2012-05-09,portal_mar_report
1117-6th-st-308,2023-07-19,250100,2012-05-09,mar_tool
1117-6th-st-308,2023-09-01,256800,2012-05-09,portal_mar_report
1117-6th-st-308,2024-09-01,264400,2012-05-09,portal_mar_report
1117-6th-st-308,2026-06-07,270400,2012-05-09,mar_tool
1117-6th-st-309,2021-09-01,282500,2016-11-17,portal_mar_report
1117-6th-st-309,2023-07-19,387500,2022-07-22,mar_tool
1117-6th-st-309,2023-10-01,370000,2023-10-01,portal_mar_report
1117-6th-st-309,2026-06-07,376000,2023-10-01,mar_tool
1117-9th-st-101,2012-09-01,111600,,portal_mar_report
1117-9th-st-101,2013-09-01,112700,,portal_mar_report
1117-9th-st-101,2014-09-01,113600,,portal_mar_report
1117-9th-st-101,2015-09-01,114100,,portal_mar_report
1117-9th-st-101,2016-09-01,115600,,portal_mar_report
1117-9th-st-101,2017-09-01,117900,,portal_mar_report
1117-9th-st-101,2018-09-01,121300,,portal_mar_report
1117-9th-st-101,2019-09-01,123700,,portal_mar_report
1117-9th-st-101,2020-09-01,125400,,portal_mar_report
1117-9th-st-101,2021-09-01,127500,,portal_mar_report
1117-9th-st-101,2023-07-19,131300,,mar_tool
1117-9th-st-101,2023-09-01,135000,,portal_mar_report
1117-9th-st-101,2024-09-01,139100,,portal_mar_report
1117-9th-st-101,2026-06-07,142300,,mar_tool
1117-9th-st-102,2012-09-01,90300,,portal_mar_report
1117-9th-st-102,2013-09-01,91200,,portal_mar_report
1117-9th-st-102,2014-09-01,91900,,portal_mar_report
1117-9th-st-102,2015-11-13,224500,2015-11-13,portal_mar_report
1117-9th-st-102,2017-04-01,249500,2017-04-01,portal_mar_report
1117-9th-st-102,2018-09-01,255500,2017-04-01,portal_mar_report
1117-9th-st-102,2019-09-01,259900,2017-04-01,portal_mar_report
1117-9th-st-102,2020-09-01,263100,2017-04-01,portal_mar_report
1117-9th-st-102,2021-09-01,267000,2017-04-01,portal_mar_report
1117-9th-st-102,2023-07-19,274000,2017-04-01,mar_tool
1117-9th-st-102,2023-09-01,280700,2017-04-01,portal_mar_report
1117-9th-st-102,2026-06-07,263000,2025-04-01,mar_tool
1117-9th-st-103,2012-09-01,83400,,portal_mar_report
1117-9th-st-103,2013-09-01,84200,,portal_mar_report
1117-9th-st-103,2014-09-01,84900,,portal_mar_report
1117-9th-st-103,2015-09-01,85200,,portal_mar_report
1117-9th-st-103,2016-09-01,86300,,portal_mar_report
1117-9th-st-103,2017-09-01,88000,,portal_mar_report
1117-9th-st-103,2018-09-01,90600,,portal_mar_report
1117-9th-st-103,2019-09-01,92400,,portal_mar_report
1117-9th-st-103,2020-09-01,93700,,portal_mar_report
1117-9th-st-103,2021-09-01,95300,,portal_mar_report
1117-9th-st-103,2023-07-19,98200,,mar_tool
1117-9th-st-103,2023-09-01,100900,,portal_mar_report
1117-9th-st-103,2024-09-01,103900,,portal_mar_report
1117-9th-st-103,2026-06-07,106300,,mar_tool
1117-9th-st-104,2012-09-15,209500,2012-09-15,portal_mar_report
1117-9th-st-104,2014-09-01,210900,2012-09-15,portal_mar_report
1117-9th-st-104,2015-09-01,211600,2012-09-15,portal_mar_report
1117-9th-st-104,2016-09-01,214100,2012-09-15,portal_mar_report
1117-9th-st-104,2017-09-01,218100,2012-09-15,portal_mar_report
1117-9th-st-104,2019-04-15,280000,2019-04-15,portal_mar_report
1117-9th-st-104,2020-09-01,283200,2019-04-15,portal_mar_report
1117-9th-st-104,2021-09-01,287100,2019-04-15,portal_mar_report
1117-9th-st-104,2023-07-19,294100,2019-04-15,mar_tool
1117-9th-st-104,2023-09-01,300800,2019-04-15,portal_mar_report
1117-9th-st-104,2024-09-01,308400,2019-04-15,portal_mar_report
1117-9th-st-104,2026-06-07,314400,2019-04-15,mar_tool
1117-9th-st-105,2012-09-01,171800,2006-09-01,portal_mar_report
1117-9th-st-105,2013-09-01,173500,2006-09-01,portal_mar_report
1117-9th-st-105,2014-09-01,174900,2006-09-01,portal_mar_report
1117-9th-st-105,2015-09-01,175600,2006-09-01,portal_mar_report
1117-9th-st-105,2017-03-01,249500,2017-03-01,portal_mar_report
1117-9th-st-105,2018-09-01,249500,2018-07-01,portal_mar_report
1117-9th-st-105,2019-09-01,253900,2018-07-01,portal_mar_report
1117-9th-st-105,2020-09-01,257100,2018-07-01,portal_mar_report
1117-9th-st-105,2021-09-01,261000,2018-07-01,portal_mar_report
1117-9th-st-105,2023-07-19,235000,2022-11-01,mar_tool
1117-9th-st-105,2024-09-01,239500,2024-07-15,portal_mar_report
1117-9th-st-105,2026-06-07,245000,2024-07-15,mar_tool
1117-9th-st-106,2012-09-01,95700,,portal_mar_report
1117-9th-st-106,2013-09-01,96700,,portal_mar_report
1117-9th-st-106,2014-09-01,97500,,portal_mar_report
1117-9th-st-106,2015-09-01,97900,,portal_mar_report
1117-9th-st-106,2016-09-01,99200,,portal_mar_report
1117-9th-st-106,2017-09-01,101200,,portal_mar_report
1117-9th-st-106,2018-09-01,104100,,portal_mar_report
1117-9th-st-106,2019-09-01,106200,,portal_mar_report
1117-9th-st-106,2020-09-01,107700,,portal_mar_report
1117-9th-st-106,2021-09-01,109500,,portal_mar_report
1117-9th-st-106,2023-07-19,112800,,mar_tool
1117-9th-st-106,2023-09-01,116000,,portal_mar_report
1117-9th-st-106,2024-09-01,119500,,portal_mar_report
1117-9th-st-106,2026-06-07,122200,,mar_tool
1117-9th-st-107,2012-09-01,179500,2012-09-01,portal_mar_report
1117-9th-st-107,2014-09-01,180900,2012-09-01,portal_mar_report
1117-9th-st-107,2015-09-01,181600,2012-09-01,portal_mar_report
1117-9th-st-107,2016-09-01,184000,2012-09-01,portal_mar_report
1117-9th-st-107,2017-09-01,187700,2012-09-01,portal_mar_report
