unit_id,apn,address,unit_label,bedrooms,first_seen_at
827-2nd-st-108,4292024017,827 2ND ST,108,2,2026-06-07
827-2nd-st-201,4292024017,827 2ND ST,201,2,2026-06-07
827-2nd-st-202,4292024017,827 2ND ST,202,2,2026-06-07
827-2nd-st-203,4292024017,827 2ND ST,203,2,2026-06-07
827-2nd-st-204,4292024017,827 2ND ST,204,2,2026-06-07
827-2nd-st-205,4292024017,827 2ND ST,205,2,2026-06-07
827-2nd-st-206,4292024017,827 2ND ST,206,2,2026-06-07
827-2nd-st-207,4292024017,827 2ND ST,207,2,2026-06-07
827-2nd-st-208,4292024017,827 2ND ST,208,2,2026-06-07
827-2nd-st-301,4292024017,827 2ND ST,301,2,2026-06-07
827-2nd-st-302,4292024017,827 2ND ST,302,2,2026-06-07
827-2nd-st-303,4292024017,827 2ND ST,303,2,2026-06-07
827-2nd-st-304,4292024017,827 2ND ST,304,2,2026-06-07
827-2nd-st-305,4292024017,827 2ND ST,305,2,2026-06-07
827-2nd-st-306,4292024017,827 2ND ST,306,2,2026-06-07
827-2nd-st-307,4292024017,827 2ND ST,307,2,2026-06-07
827-2nd-st-308,4292024017,827 2ND ST,308,2,2026-06-07
827-3rd-st-1,4292017020,827 3RD ST,1,3,2026-06-07
827-3rd-st-10,4292017020,827 3RD ST,10,3,2026-06-07
827-3rd-st-2,4292017020,827 3RD ST,2,1,2026-06-07
827-3rd-st-3,4292017020,827 3RD ST,3,1,2026-06-07
827-3rd-st-4,4292017020,827 3RD ST,4,2,2026-06-07
827-3rd-st-5,4292017020,827 3RD ST,5,1,2026-06-07
827-3rd-st-6,4292017020,827 3RD ST,6,2,2026-06-07
827-3rd-st-7,4292017020,827 3RD ST,7,1,2026-06-07
827-3rd-st-8,4292017020,827 3RD ST,8,1,2026-06-07
827-3rd-st-9,4292017020,827 3RD ST,9,2,2026-06-07
827-4th-st-101,4292016019,827 4TH ST,101,0,2026-06-07
827-4th-st-102,4292016019,827 4TH ST,102,0,2026-06-07
827-4th-st-103,4292016019,827 4TH ST,103,1,2026-06-07
827-4th-st-104,4292016019,827 4TH ST,104,0,2026-06-07
827-4th-st-105,4292016019,827 4TH ST,105,0,2026-06-07
827-4th-st-106,4292016019,827 4TH ST,106,1,2026-06-07
827-4th-st-107,4292016019,827 4TH ST,107,0,2026-06-07
827-4th-st-108,4292016019,827 4TH ST,108,0,2026-06-07
827-4th-st-109,4292016019,827 4TH ST,109,0,2026-06-07
827-4th-st-110,4292016019,827 4TH ST,110,0,2026-06-07
827-4th-st-201,4292016019,827 4TH ST,201,1,2026-06-07
827-4th-st-202,4292016019,827 4TH ST,202,0,2026-06-07
827-4th-st-203,4292016019,827 4TH ST,203,0,2026-06-07
827-4th-st-204,4292016019,827 4TH ST,204,1,2026-06-07
827-4th-st-205,4292016019,827 4TH ST,205,1,2026-06-07
827-4th-st-206,4292016019,827 4TH ST,206,1,2026-06-07
827-4th-st-207,4292016019,827 4TH ST,207,1,2026-06-07
827-4th-st-208,4292016019,827 4TH ST,208,0,2026-06-07
827-4th-st-209,4292016019,827 4TH ST,209,0,2026-06-07
827-4th-st-210,4292016019,827 4TH ST,210,1,2026-06-07
827-4th-st-301,4292016019,827 4TH ST,301,1,2026-06-07
827-4th-st-302,4292016019,827 4TH ST,302,0,2026-06-07
827-4th-st-303,4292016019,827 4TH ST,303,0,2026-06-07
827-4th-st-304,4292016019,827 4TH ST,304,1,2026-06-07
827-4th-st-305,4292016019,827 4TH ST,305,1,2026-06-07
827-4th-st-306,4292016019,827 4TH ST,306,1,2026-06-07
827-4th-st-307,4292016019,827 4TH ST,307,1,2026-06-07
827-4th-st-308,4292016019,827 4TH ST,308,0,2026-06-07
827-4th-st-309,4292016019,827 4TH ST,309,0,2026-06-07
827-4th-st-310,4292016019,827 4TH ST,310,1,2026-06-07
827-4th-st-401,4292016019,827 4TH ST,401,1,2026-06-07
827-4th-st-402,4292016019,827 4TH ST,402,0,2026-06-07
827-4th-st-403,4292016019,827 4TH ST,403,0,2026-06-07
827-4th-st-404,4292016019,827 4TH ST,404,1,2026-06-07
827-4th-st-405,4292016019,827 4TH ST,405,1,2026-06-07
827-4th-st-406,4292016019,827 4TH ST,406,1,2026-06-07
827-4th-st-407,4292016019,827 4TH ST,407,1,2026-06-07
827-4th-st-408,4292016019,827 4TH ST,408,0,2026-06-07
827-4th-st-409,4292016019,827 4TH ST,409,0,2026-06-07
827-4th-st-410,4292016019,827 4TH ST,410,1,2026-06-07
827-6th-st-a,4292008017,827 6TH ST,A,2,2026-06-07
827-6th-st-b,4292008017,827 6TH ST,B,2,2026-06-07
827-6th-st-c,4292008017,827 6TH ST,C,2,2026-06-07
827-7th-st-1,4292001019,827 7TH ST,1,1,2026-06-07
827-7th-st-10,4292001019,827 7TH ST,10,0,2026-06-07
827-7th-st-11,4292001019,827 7TH ST,11,0,2026-06-07
827-7th-st-2,4292001019,827 7TH ST,2,1,2026-06-07
827-7th-st-3,4292001019,827 7TH ST,3,0,2026-06-07
827-7th-st-4,4292001019,827 7TH ST,4,1,2026-06-07
827-7th-st-5,4292001019,827 7TH ST,5,1,2026-06-07
827-7th-st-6,4292001019,827 7TH ST,6,1,2026-06-07
827-7th-st-7,4292001019,827 7TH ST,7,1,2026-06-07
827-7th-st-8,4292001019,827 7TH ST,8,0,2026-06-07
827-7th-st-9,4292001019,827 7TH ST,9,0,2026-06-07
827-9th-st-1,4281031019,827 9TH ST,1,3,2026-06-07
827-9th-st-2,4281031019,827 9TH ST,2,1,2026-06-07
827-9th-st-3,4281031019,827 9TH ST,3,3,2026-06-07
827-9th-st-4,4281031019,827 9TH ST,4,2,2026-06-07
827-9th-st-5,4281031019,827 9TH ST,5,2,2026-06-07
827-9th-st-6,4281031019,827 9TH ST,6,1,2026-06-07
827-9th-st-7,4281031019,827 9TH ST,7,2,2026-06-07
827-9th-st-8,4281031019,827 9TH ST,8,2,2026-06-07
827-bay-st-1,4284001042,827 BAY ST,1,2,2026-06-07
827-bay-st-2,4284001043,827 BAY ST,2,1,2026-06-07
827-bay-st-3,4284001044,827 BAY ST,3,1,2026-06-07
827-bay-st-4,4284001045,827 BAY ST,4,2,2026-06-07
827-bay-st-5,4284001046,827 BAY ST,5,2,2026-06-07
827-bay-st-6,4284001047,827 BAY ST,6,1,2026-06-07
827-bay-st-7,4284001048,827 BAY ST,7,1,2026-06-07
827-bay-st-8,4284001049,827 BAY ST,8,2,2026-06-07
827-bay-st-9,4284001050,827 BAY ST,9,3,2026-06-07
827-cedar-st-a,4284005004,827 CEDAR ST,A,2,2026-06-07
827-cedar-st-b,4284005004,827 CEDAR ST,B,2,2026-06-07
827-cedar-st-c,4284005004,827 CEDAR ST,C,2,2026-06-07
827-idaho-ave,4281032012,827 IDAHO AVE,,2,2026-06-07
827-lincoln-blvd-a,4281032018,827 LINCOLN BLVD,A,1,2026-06-07
827-lincoln-blvd-b,4281032018,827 LINCOLN BLVD,B,1,2026-06-07
827-lincoln-blvd-c,4281032018,827 LINCOLN BLVD,C,1,2026-06-07
827-lincoln-blvd-d,4281032018,827 LINCOLN BLVD,D,1,2026-06-07
827-lincoln-blvd-e,4281032018,827 LINCOLN BLVD,E,2,2026-06-07
827-lincoln-blvd-f,4281032018,827 LINCOLN BLVD,F,1,2026-06-07
827-lincoln-blvd-g,4281032018,827 LINCOLN BLVD,G,1,2026-06-07
827-lincoln-blvd-h,4281032018,827 LINCOLN BLVD,H,1,2026-06-07
827-lincoln-blvd-i,4281032018,827 LINCOLN BLVD,I,1,2026-06-07
827-lincoln-blvd-j,4281032018,827 LINCOLN BLVD,J,2,2026-06-07
827-pearl-st-a,4284004016,827 PEARL ST,A,1,2026-06-07
827-pearl-st-b,4284004016,827 PEARL ST,B,1,2026-06-07
827-pearl-st-c,4284004016,827 PEARL ST,C,2,2026-06-07
827-pearl-st-d,4284004016,827 PEARL ST,D,2,2026-06-07
827-pearl-st-e,4284004016,827 PEARL ST,E,1,2026-06-07
828-10th-st-1,4281031005,828 10TH ST,1,2,2026-06-07
828-10th-st-10,4281031005,828 10TH ST,10,2,2026-06-07
828-10th-st-2,4281031005,828 10TH ST,2,1,2026-06-07
828-10th-st-3,4281031005,828 10TH ST,3,2,2026-06-07
828-10th-st-4,4281031005,828 10TH ST,4,2,2026-06-07
828-10th-st-5,4281031005,828 10TH ST,5,2,2026-06-07
828-10th-st-6,4281031005,828 10TH ST,6,1,2026-06-07
828-10th-st-7,4281031005,828 10TH ST,7,2,2026-06-07
828-10th-st-8,4281031005,828 10TH ST,8,2,2026-06-07
828-10th-st-9,4281031005,828 10TH ST,9,2,2026-06-07
828-11th-st-1,4281024007,828 11TH ST,1,2,2026-06-07
828-11th-st-10,4281024007,828 11TH ST,10,2,2026-06-07
828-11th-st-2,4281024007,828 11TH ST,2,1,2026-06-07
828-11th-st-3,4281024007,828 11TH ST,3,0,2026-06-07
828-11th-st-4,4281024007,828 11TH ST,4,2,2026-06-07
828-11th-st-5,4281024007,828 11TH ST,5,2,2026-06-07
828-11th-st-6,4281024007,828 11TH ST,6,1,2026-06-07
828-11th-st-7,4281024007,828 11TH ST,7,2,2026-06-07
828-11th-st-8,4281024007,828 11TH ST,8,1,2026-06-07
828-11th-st-9,4281024007,828 11TH ST,9,0,2026-06-07
828-12th-st,4281023007,828 12TH ST,,2,2026-06-07
828-12th-st-a,4281023007,828 12TH ST,A,2,2026-06-07
828-12th-st-b,4281023007,828 12TH ST,B,2,2026-06-07
828-14th-st-1,4281015006,828 14TH ST,1,1,2026-06-07
828-14th-st-2,4281015006,828 14TH ST,2,1,2026-06-07
828-14th-st-3,4281015006,828 14TH ST,3,1,2026-06-07
828-14th-st-4,4281015006,828 14TH ST,4,1,2026-06-07
828-14th-st-5,4281015006,828 14TH ST,5,1,2026-06-07
828-14th-st-6,4281015006,828 14TH ST,6,1,2026-06-07
828-14th-st-7,4281015006,828 14TH ST,7,1,2026-06-07
828-14th-st-8,4281015006,828 14TH ST,8,1,2026-06-07
828-14th-st-9,4281015006,828 14TH ST,9,0,2026-06-07
828-15th-st-a,4281009006,828 15TH ST,A,3,2026-06-07
828-15th-st-b,4281009006,828 15TH ST,B,2,2026-06-07
828-15th-st-c,4281009006,828 15TH ST,C,2,2026-06-07
828-15th-st-d,4281009006,828 15TH ST,D,2,2026-06-07
828-15th-st-e,4281009006,828 15TH ST,E,2,2026-06-07
828-15th-st-f,4281009006,828 15TH ST,F,1,2026-06-07
828-16th-st-1,4281008006,828 16TH ST,1,0,2026-06-07
828-16th-st-2,4281008006,828 16TH ST,2,2,2026-06-07
828-16th-st-3,4281008006,828 16TH ST,3,2,2026-06-07
828-16th-st-4,4281008006,828 16TH ST,4,2,2026-06-07
828-16th-st-5,4281008006,828 16TH ST,5,2,2026-06-07
828-16th-st-6,4281008006,828 16TH ST,6,1,2026-06-07
828-18th-st-1,4277008006,828 18TH ST,1,3,2026-06-07
828-18th-st-2,4277008006,828 18TH ST,2,2,2026-06-07
828-18th-st-3,4277008006,828 18TH ST,3,2,2026-06-07
828-18th-st-4,4277008006,828 18TH ST,4,3,2026-06-07
828-18th-st-5,4277008006,828 18TH ST,5,2,2026-06-07
828-18th-st-6,4277008006,828 18TH ST,6,2,2026-06-07
828-18th-st-7,4277008006,828 18TH ST,7,2,2026-06-07
828-21st-st-1,4277005031,828 21ST ST,1,4,2026-06-07
828-21st-st-2,4277005032,828 21ST ST,2,4,2026-06-07
828-21st-st-3,4277005033,828 21ST ST,3,3,2026-06-07
828-21st-st-4,4277005034,828 21ST ST,4,3,2026-06-07
828-21st-st-5,4277005035,828 21ST ST,5,3,2026-06-07
828-21st-st-6,4277005036,828 21ST ST,6,2,2026-06-07
828-21st-st-7,4277005037,828 21ST ST,7,3,2026-06-07
828-3rd-st-a,4292024006,828 3RD ST,A,1,2026-06-07
828-3rd-st-b,4292024006,828 3RD ST,B,1,2026-06-07
828-3rd-st-c,4292024006,828 3RD ST,C,1,2026-06-07
828-3rd-st-d,4292024006,828 3RD ST,D,2,2026-06-07
828-3rd-st-e,4292024006,828 3RD ST,E,1,2026-06-07
828-3rd-st-f,4292024006,828 3RD ST,F,1,2026-06-07
828-3rd-st-g-front,4292024006,828 3RD ST,G(FRONT),1,2026-06-07
828-4th-st-101,4292017006,828 4TH ST,101,2,2026-06-07
828-4th-st-102,4292017006,828 4TH ST,102,2,2026-06-07
828-4th-st-103,4292017006,828 4TH ST,103,1,2026-06-07
828-4th-st-104,4292017006,828 4TH ST,104,1,2026-06-07
828-4th-st-105,4292017006,828 4TH ST,105,2,2026-06-07
828-4th-st-201,4292017006,828 4TH ST,201,2,2026-06-07
828-4th-st-202,4292017006,828 4TH ST,202,2,2026-06-07
828-4th-st-203,4292017006,828 4TH ST,203,1,2026-06-07
828-4th-st-204,4292017006,828 4TH ST,204,1,2026-06-07
828-4th-st-205,4292017006,828 4TH ST,205,2,2026-06-07
828-4th-st-301,4292017006,828 4TH ST,301,2,2026-06-07
828-4th-st-302,4292017006,828 4TH ST,302,2,2026-06-07
828-4th-st-303,4292017006,828 4TH ST,303,1,2026-06-07
828-4th-st-304,4292017006,828 4TH ST,304,1,2026-06-07
828-4th-st-305,4292017006,828 4TH ST,305,2,2026-06-07
828-5th-st-1,4292016029,828 5TH ST,1,1,2026-06-07
828-5th-st-10,4292016038,828 5TH ST,10,1,2026-06-07
828-5th-st-11,4292016039,828 5TH ST,11,1,2026-06-07
828-5th-st-2,4292016030,828 5TH ST,2,1,2026-06-07
828-5th-st-3,4292016031,828 5TH ST,3,2,2026-06-07
828-5th-st-4,4292016032,828 5TH ST,4,2,2026-06-07
828-5th-st-5,4292016033,828 5TH ST,5,0,2026-06-07
828-5th-st-6,4292016034,828 5TH ST,6,1,2026-06-07
828-5th-st-7,4292016035,828 5TH ST,7,1,2026-06-07
828-5th-st-8,4292016036,828 5TH ST,8,2,2026-06-07
828-5th-st-9,4292016037,828 5TH ST,9,2,2026-06-07
828-6th-st-1,4292009007,828 6TH ST,1,2,2026-06-07
828-6th-st-10,4292009007,828 6TH ST,10,2,2026-06-07
828-6th-st-2,4292009007,828 6TH ST,2,3,2026-06-07
828-6th-st-3,4292009007,828 6TH ST,3,1,2026-06-07
828-6th-st-4,4292009007,828 6TH ST,4,2,2026-06-07
828-6th-st-5,4292009007,828 6TH ST,5,2,2026-06-07
828-6th-st-6,4292009007,828 6TH ST,6,2,2026-06-07
828-6th-st-7,4292009007,828 6TH ST,7,3,2026-06-07
828-6th-st-8,4292009007,828 6TH ST,8,1,2026-06-07
828-6th-st-9,4292009007,828 6TH ST,9,2,2026-06-07
828-7th-st,4292008006,828 7TH ST,,2,2026-06-07
828-7th-st-a,4292008006,828 7TH ST,A,1,2026-06-07
828-7th-st-b,4292008006,828 7TH ST,B,1,2026-06-07
828-7th-st-c,4292008006,828 7TH ST,C,0,2026-06-07
828-9th-st,4281032006,828 9TH ST,,3,2026-06-07
828-9th-st-a,4281032006,828 9TH ST,A,1,2026-06-07
828-9th-st-b,4281032006,828 9TH ST,B,1,2026-06-07
828-9th-st-c,4281032006,828 9TH ST,C,0,2026-06-07
828-9th-st-d,4281032006,828 9TH ST,D,0,2026-06-07
828-arizona-ave-1,4282010001,828 ARIZONA AVE,1,2,2026-06-07
828-arizona-ave-10,4282010001,828 ARIZONA AVE,10,2,2026-06-07
828-arizona-ave-11,4282010001,828 ARIZONA AVE,11,1,2026-06-07
828-arizona-ave-2,4282010001,828 ARIZONA AVE,2,2,2026-06-07
828-arizona-ave-3,4282010001,828 ARIZONA AVE,3,1,2026-06-07
828-arizona-ave-4,4282010001,828 ARIZONA AVE,4,1,2026-06-07
828-arizona-ave-5,4282010001,828 ARIZONA AVE,5,2,2026-06-07
828-arizona-ave-6,4282010001,828 ARIZONA AVE,6,2,2026-06-07
828-arizona-ave-7,4282010001,828 ARIZONA AVE,7,2,2026-06-07
828-arizona-ave-8,4282010001,828 ARIZONA AVE,8,1,2026-06-07
828-arizona-ave-9,4282010001,828 ARIZONA AVE,9,1,2026-06-07
828-california-ave,4281035002,828 CALIFORNIA AVE,,1,2026-06-07
828-cedar-st-a,4284006015,828 CEDAR ST,A,1,2026-06-07
828-cedar-st-b,4284006015,828 CEDAR ST,B,1,2026-06-07
828-cedar-st-c,4284006015,828 CEDAR ST,C,1,2026-06-07
828-cedar-st-d,4284006015,828 CEDAR ST,D,1,2026-06-07
828-hill-st,4285012007,828 HILL ST,,0,2026-06-07
828-hill-st-a,4285012007,828 HILL ST,A,1,2026-06-07
828-hill-st-b,4285012007,828 HILL ST,B,1,2026-06-07
828-lincoln-blvd-1,4292001007,828 LINCOLN BLVD,1,1,2026-06-07
828-lincoln-blvd-10,4292001007,828 LINCOLN BLVD,10,3,2026-06-07
828-lincoln-blvd-2,4292001007,828 LINCOLN BLVD,2,1,2026-06-07
828-lincoln-blvd-3,4292001007,828 LINCOLN BLVD,3,1,2026-06-07
828-lincoln-blvd-4,4292001007,828 LINCOLN BLVD,4,1,2026-06-07
828-lincoln-blvd-5,4292001007,828 LINCOLN BLVD,5,2,2026-06-07
828-lincoln-blvd-6,4292001007,828 LINCOLN BLVD,6,2,2026-06-07
828-lincoln-blvd-7,4292001007,828 LINCOLN BLVD,7,2,2026-06-07
828-lincoln-blvd-8,4292001007,828 LINCOLN BLVD,8,2,2026-06-07
828-lincoln-blvd-9,4292001007,828 LINCOLN BLVD,9,2,2026-06-07
829-11th-st-1,4281023021,829 11TH ST,1,0,2026-06-07
829-11th-st-10,4281023021,829 11TH ST,10,1,2026-06-07
829-11th-st-2,4281023021,829 11TH ST,2,2,2026-06-07
829-11th-st-3,4281023021,829 11TH ST,3,2,2026-06-07
829-11th-st-4,4281023021,829 11TH ST,4,1,2026-06-07
829-11th-st-5,4281023021,829 11TH ST,5,0,2026-06-07
829-11th-st-6,4281023021,829 11TH ST,6,2,2026-06-07
829-11th-st-7,4281023021,829 11TH ST,7,2,2026-06-07
829-11th-st-8,4281023021,829 11TH ST,8,1,2026-06-07
829-11th-st-9,4281023021,829 11TH ST,9,2,2026-06-07
829-21st-st,4277004015,829 21ST ST,,1,2026-06-07
829-6th-st-a,4292008016,829 6TH ST,A,2,2026-06-07
829-6th-st-b,4292008016,829 6TH ST,B,2,2026-06-07
829-6th-st-c,4292008016,829 6TH ST,C,2,2026-06-07
829-6th-st-d,4292008016,829 6TH ST,D,2,2026-06-07
829-euclid-st-1,4281015018,829 EUCLID ST,1,3,2026-06-07
829-euclid-st-10,4281015018,829 EUCLID ST,10,2,2026-06-07
829-euclid-st-2,4281015018,829 EUCLID ST,2,1,2026-06-07
829-euclid-st-3,4281015018,829 EUCLID ST,3,1,2026-06-07
829-euclid-st-4,4281015018,829 EUCLID ST,4,1,2026-06-07
829-euclid-st-5,4281015018,829 EUCLID ST,5,2,2026-06-07
829-euclid-st-6,4281015018,829 EUCLID ST,6,2,2026-06-07
829-euclid-st-7,4281015018,829 EUCLID ST,7,2,2026-06-07
829-euclid-st-8,4281015018,829 EUCLID ST,8,1,2026-06-07
829-euclid-st-9,4281015018,829 EUCLID ST,9,1,2026-06-07
829-grant-st-1,4284002019,829 GRANT ST,1,1,2026-06-07
829-grant-st-2,4284002019,829 GRANT ST,2,1,2026-06-07
829-grant-st-3,4284002019,829 GRANT ST,3,1,2026-06-07
829-grant-st-4,4284002019,829 GRANT ST,4,1,2026-06-07
829-grant-st-5,4284002019,829 GRANT ST,5,2,2026-06-07
829-hill-st-a,4285001004,829 HILL ST,A,1,2026-06-07
829-hill-st-b,4285001004,829 HILL ST,B,1,2026-06-07
829-hill-st-c,4285001004,829 HILL ST,C,1,2026-06-07
829-hill-st-d,4285001004,829 HILL ST,D,1,2026-06-07
829-hill-st-e,4285001004,829 HILL ST,E,2,2026-06-07
829-hill-st-f,4285001004,829 HILL ST,F,3,2026-06-07
829-idaho-ave,4281032012,829 IDAHO AVE,,2,2026-06-07
829-ocean-park-blvd-1,4284008001,829 OCEAN PARK BLVD,1,0,2026-06-07
829-ocean-park-blvd-2,4284008001,829 OCEAN PARK BLVD,2,1,2026-06-07
829-ocean-park-blvd-3,4284008001,829 OCEAN PARK BLVD,3,1,2026-06-07
829-ocean-park-blvd-4,4284008001,829 OCEAN PARK BLVD,4,2,2026-06-07
829-ocean-park-blvd-5,4284008001,829 OCEAN PARK BLVD,5,1,2026-06-07
829-ocean-park-blvd-6,4284008001,829 OCEAN PARK BLVD,6,1,2026-06-07
829-ocean-park-blvd-7,4284008001,829 OCEAN PARK BLVD,7,2,2026-06-07
830-20th-st,4277006005,830 20TH ST,,2,2026-06-07
830-20th-st-a,4277006005,830 20TH ST,A,1,2026-06-07
830-20th-st-b,4277006005,830 20TH ST,B,1,2026-06-07
830-20th-st-c,4277006005,830 20TH ST,C,1,2026-06-07
830-20th-st-d,4277006005,830 20TH ST,D,1,2026-06-07
830-20th-st-e,4277006005,830 20TH ST,E,1,2026-06-07
830-euclid-st-a,4281016005,830 EUCLID ST,A,1,2026-06-07
830-euclid-st-b,4281016005,830 EUCLID ST,B,0,2026-06-07
830-euclid-st-c,4281016005,830 EUCLID ST,C,0,2026-06-07
830-hill-st-a,4285012033,830 HILL ST,A,3,2026-06-07
830-hill-st-b,4285012033,830 HILL ST,B,1,2026-06-07
830-hill-st-c,4285012033,830 HILL ST,C,2,2026-06-07
830-hill-st-d,4285012033,830 HILL ST,D,2,2026-06-07
830-hill-st-e,4285012033,830 HILL ST,E,3,2026-06-07
830-maple-st,4284008012,830 MAPLE ST,,2,2026-06-07
830-maple-st-830-1-2,4284008012,830 MAPLE ST,830 1/2,1,2026-06-07
830-maple-st-rear,4284008012,830 MAPLE ST,REAR,1,2026-06-07
830-pearl-st,4284005011,830 PEARL ST,,0,2026-06-07
830-pearl-st-1-2-a,4284005011,830 PEARL ST,1/2(A),1,2026-06-07
830-pearl-st-1-2-b,4284005011,830 PEARL ST,1/2(B),1,2026-06-07
831-12th-st,4281016014,831 12TH ST,,2,2026-06-07
831-12th-st-a,4281016014,831 12TH ST,A,2,2026-06-07
831-2nd-st-1,4292024016,831 2ND ST,1,2,2026-06-07
831-2nd-st-10,4292024016,831 2ND ST,10,2,2026-06-07
831-2nd-st-11,4292024016,831 2ND ST,11,2,2026-06-07
831-2nd-st-12,4292024016,831 2ND ST,12,2,2026-06-07
831-2nd-st-13,4292024016,831 2ND ST,13,2,2026-06-07
831-2nd-st-14,4292024016,831 2ND ST,14,2,2026-06-07
831-2nd-st-15,4292024016,831 2ND ST,15,2,2026-06-07
831-2nd-st-2,4292024016,831 2ND ST,2,1,2026-06-07
831-2nd-st-3,4292024016,831 2ND ST,3,1,2026-06-07
831-2nd-st-4,4292024016,831 2ND ST,4,1,2026-06-07
831-2nd-st-5,4292024016,831 2ND ST,5,1,2026-06-07
831-2nd-st-6,4292024016,831 2ND ST,6,1,2026-06-07
831-2nd-st-7,4292024016,831 2ND ST,7,1,2026-06-07
831-2nd-st-8,4292024016,831 2ND ST,8,2,2026-06-07
831-2nd-st-9,4292024016,831 2ND ST,9,2,2026-06-07
831-3rd-st-101,4292017019,831 3RD ST,101,2,2026-06-07
831-3rd-st-102,4292017019,831 3RD ST,102,1,2026-06-07
831-3rd-st-103,4292017019,831 3RD ST,103,1,2026-06-07
831-3rd-st-104,4292017019,831 3RD ST,104,1,2026-06-07
831-3rd-st-201,4292017019,831 3RD ST,201,2,2026-06-07
831-3rd-st-202,4292017019,831 3RD ST,202,1,2026-06-07
831-3rd-st-203,4292017019,831 3RD ST,203,1,2026-06-07
831-3rd-st-204,4292017019,831 3RD ST,204,1,2026-06-07
831-3rd-st-205,4292017019,831 3RD ST,205,1,2026-06-07
831-3rd-st-301,4292017019,831 3RD ST,301,2,2026-06-07
831-3rd-st-302,4292017019,831 3RD ST,302,1,2026-06-07
831-3rd-st-303,4292017019,831 3RD ST,303,1,2026-06-07
831-3rd-st-304,4292017019,831 3RD ST,304,1,2026-06-07
831-3rd-st-305,4292017019,831 3RD ST,305,1,2026-06-07
831-euclid-st,4281015017,831 EUCLID ST,,2,2026-06-07
831-idaho-ave,4281032012,831 IDAHO AVE,,2,2026-06-07
831-pier-ave-a,4285028018,831 PIER AVE,A,2,2026-06-07
831-pier-ave-b,4285028018,831 PIER AVE,B,2,2026-06-07
831-pier-ave-c,4285028018,831 PIER AVE,C,2,2026-06-07
832-11th-st-101,4281024008,832 11TH ST,101,2,2026-06-07
832-11th-st-102,4281024008,832 11TH ST,102,2,2026-06-07
832-11th-st-103,4281024008,832 11TH ST,103,2,2026-06-07
832-11th-st-104,4281024008,832 11TH ST,104,2,2026-06-07
832-11th-st-201,4281024008,832 11TH ST,201,2,2026-06-07
832-11th-st-202,4281024008,832 11TH ST,202,2,2026-06-07
832-11th-st-203,4281024008,832 11TH ST,203,2,2026-06-07
832-11th-st-204,4281024008,832 11TH ST,204,2,2026-06-07
832-11th-st-301,4281024008,832 11TH ST,301,2,2026-06-07
832-11th-st-302,4281024008,832 11TH ST,302,2,2026-06-07
832-11th-st-303,4281024008,832 11TH ST,303,2,2026-06-07
832-11th-st-304,4281024008,832 11TH ST,304,2,2026-06-07
832-12th-st,4281023008,832 12TH ST,,3,2026-06-07
832-19th-st-101,4277008127,832 19TH ST,101,4,2026-06-07
832-19th-st-102,4277008128,832 19TH ST,102,4,2026-06-07
832-19th-st-103,4277008129,832 19TH ST,103,4,2026-06-07
832-19th-st-104,4277008130,832 19TH ST,104,2,2026-06-07
832-19th-st-105,4277008131,832 19TH ST,105,3,2026-06-07
832-19th-st-106,4277008132,832 19TH ST,106,2,2026-06-07
832-19th-st-107,4277008133,832 19TH ST,107,2,2026-06-07
832-21st-st,4277005008,832 21ST ST,,2,2026-06-07
832-21st-st-a,4277005008,832 21ST ST,A,1,2026-06-07
832-21st-st-b,4277005008,832 21ST ST,B,1,2026-06-07
832-21st-st-c,4277005008,832 21ST ST,C,1,2026-06-07
832-21st-st-d,4277005008,832 21ST ST,D,1,2026-06-07
832-3rd-st-102,4292024028,832 3RD ST,102,1,2026-06-07
832-3rd-st-103,4292024028,832 3RD ST,103,1,2026-06-07
832-3rd-st-104,4292024028,832 3RD ST,104,1,2026-06-07
832-3rd-st-105,4292024028,832 3RD ST,105,2,2026-06-07
832-3rd-st-106,4292024028,832 3RD ST,106,1,2026-06-07
832-3rd-st-107,4292024028,832 3RD ST,107,2,2026-06-07
832-3rd-st-108,4292024028,832 3RD ST,108,2,2026-06-07
832-cedar-st,4284006016,832 CEDAR ST,,3,2026-06-07
832-cedar-st-830,4284006016,832 CEDAR ST,830,1,2026-06-07
832-euclid-st-101,4281016033,832 EUCLID ST,101,2,2026-06-07
832-euclid-st-102,4281016034,832 EUCLID ST,102,1,2026-06-07
832-euclid-st-103,4281016035,832 EUCLID ST,103,1,2026-06-07
832-euclid-st-104,4281016036,832 EUCLID ST,104,2,2026-06-07
832-euclid-st-105,4281016037,832 EUCLID ST,105,1,2026-06-07
832-euclid-st-106,4281016038,832 EUCLID ST,106,1,2026-06-07
832-euclid-st-107,4281016039,832 EUCLID ST,107,2,2026-06-07
832-euclid-st-108,4281016040,832 EUCLID ST,108,1,2026-06-07
832-euclid-st-109,4281016041,832 EUCLID ST,109,1,2026-06-07
832-euclid-st-110,4281016042,832 EUCLID ST,110,1,2026-06-07
832-euclid-st-111,4281016043,832 EUCLID ST,111,2,2026-06-07
832-euclid-st-201,4281016044,832 EUCLID ST,201,2,2026-06-07
832-euclid-st-202,4281016045,832 EUCLID ST,202,1,2026-06-07
832-euclid-st-203,4281016046,832 EUCLID ST,203,1,2026-06-07
832-euclid-st-204,4281016047,832 EUCLID ST,204,2,2026-06-07
832-euclid-st-205,4281016048,832 EUCLID ST,205,1,2026-06-07
