parcel_id,street_number,street_name,apn,first_seen_at,last_drilled_at
1618-berkeley-st,1618,BERKELEY ST,4268004008,2026-06-07,2026-06-07
1618-franklin-st,1618,FRANKLIN ST,4268005007,2026-06-07,2026-06-07
1619-california-ave,1619,CALIFORNIA AVE,4281003022,2026-06-07,2026-06-07
1619-dewey-st,1619,DEWEY ST,,2026-06-07,2026-06-07
1619-hill-st,1619,HILL ST,,2026-06-07,2026-06-07
1619-montana-ave,1619,MONTANA AVE,4279025003,2026-06-07,2026-06-07
162-wadsworth-ave,162,WADSWORTH AVE,4288017001,2026-06-07,2026-06-07
1620-broadway,1620,BROADWAY,4282036001,2026-06-07,2026-06-07
1620-california-ave,1620,CALIFORNIA AVE,4281004024,2026-06-07,2026-06-07
1620-idaho-ave,1620,IDAHO AVE,,2026-06-07,2026-06-07
1620-oak-st,1620,OAK ST,,2026-06-07,2026-06-07
1620-washington-ave,1620,WASHINGTON AVE,4281003001,2026-06-07,2026-06-07
1621-berkeley-st,1621,BERKELEY ST,,2026-06-07,2026-06-07
1621-california-ave,1621,CALIFORNIA AVE,4281003011,2026-06-07,2026-06-07
1621-centinela-ave,1621,CENTINELA AVE,4268006061,2026-06-07,2026-06-07
1621-franklin-st,1621,FRANKLIN ST,,2026-06-07,2026-06-07
1621-marine-st,1621,MARINE ST,4285023028,2026-06-07,2026-06-07
1621-montana-ave,1621,MONTANA AVE,4279025002,2026-06-07,2026-06-07
1622-berkeley-st,1622,BERKELEY ST,,2026-06-07,2026-06-07
1622-bryn-mawr-ave,1622,BRYN MAWR AVE,,2026-06-07,2026-06-07
1622-california-ave,1622,CALIFORNIA AVE,4281004024,2026-06-07,2026-06-07
1622-franklin-st,1622,FRANKLIN ST,,2026-06-07,2026-06-07
1622-san-vicente-blvd,1622,SAN VICENTE BLVD,,2026-06-07,2026-06-07
1622-washington-ave,1622,WASHINGTON AVE,4281003001,2026-06-07,2026-06-07
1623-stanford-st,1623,STANFORD ST,4268004035,2026-06-07,2026-06-07
1624-hill-st,1624,HILL ST,,2026-06-07,2026-06-07
1624-idaho-ave,1624,IDAHO AVE,,2026-06-07,2026-06-07
1624-olympic-blvd,1624,OLYMPIC BLVD,,2026-06-07,2026-06-07
1624-sunset-ave,1624,SUNSET AVE,,2026-06-07,2026-06-07
1624-washington-ave,1624,WASHINGTON AVE,4281003001,2026-06-07,2026-06-07
1625-bryn-mawr-ave,1625,BRYN MAWR AVE,4285024016,2026-06-07,2026-06-07
1625-california-ave,1625,CALIFORNIA AVE,4281003011,2026-06-07,2026-06-07
1625-centinela-ave,1625,CENTINELA AVE,4268006066,2026-06-07,2026-06-07
1625-dewey-st,1625,DEWEY ST,,2026-06-07,2026-06-07
1625-franklin-st,1625,FRANKLIN ST,4268006027,2026-06-07,2026-06-07
1625-georgina-ave,1625,GEORGINA AVE,,2026-06-07,2026-06-07
1625-stanford-st,1625,STANFORD ST,4268004034,2026-06-07,2026-06-07
1626-berkeley-st,1626,BERKELEY ST,,2026-06-07,2026-06-07
1626-bryn-mawr-ave,1626,BRYN MAWR AVE,4285023007,2026-06-07,2026-06-07
1626-california-ave,1626,CALIFORNIA AVE,4281004002,2026-06-07,2026-06-07
1626-washington-ave,1626,WASHINGTON AVE,4281003001,2026-06-07,2026-06-07
1627-hill-st,1627,HILL ST,,2026-06-07,2026-06-07
1627-sunset-ave,1627,SUNSET AVE,,2026-06-07,2026-06-07
1628-alta-ave,1628,ALTA AVE,,2026-06-07,2026-06-07
1628-georgina-ave,1628,GEORGINA AVE,,2026-06-07,2026-06-07
1628-idaho-ave,1628,IDAHO AVE,,2026-06-07,2026-06-07
1629-california-ave,1629,CALIFORNIA AVE,4281003011,2026-06-07,2026-06-07
1629-centinela-ave,1629,CENTINELA AVE,4268006031,2026-06-07,2026-06-07
1629-franklin-st,1629,FRANKLIN ST,4268006037,2026-06-07,2026-06-07
1629-georgina-ave,1629,GEORGINA AVE,,2026-06-07,2026-06-07
1629-san-vicente-blvd,1629,SAN VICENTE BLVD,,2026-06-07,2026-06-07
1630-berkeley-st,1630,BERKELEY ST,,2026-06-07,2026-06-07
1630-bryn-mawr-ave,1630,BRYN MAWR AVE,4285023006,2026-06-07,2026-06-07
1630-california-ave,1630,CALIFORNIA AVE,4281004001,2026-06-07,2026-06-07
1630-franklin-st,1630,FRANKLIN ST,4268005010,2026-06-07,2026-06-07
1631-berkeley-st,1631,BERKELEY ST,,2026-06-07,2026-06-07
1631-bryn-mawr-ave,1631,BRYN MAWR AVE,4285024017,2026-06-07,2026-06-07
1631-dewey-st,1631,DEWEY ST,,2026-06-07,2026-06-07
1631-idaho-ave,1631,IDAHO AVE,,2026-06-07,2026-06-07
1631-michigan-ave,1631,MICHIGAN AVE,4283011013,2026-06-07,2026-06-07
1632-california-ave,1632,CALIFORNIA AVE,4281004001,2026-06-07,2026-06-07
1632-idaho-ave,1632,IDAHO AVE,,2026-06-07,2026-06-07
1632-washington-ave,1632,WASHINGTON AVE,4281003001,2026-06-07,2026-06-07
1633-berkeley-st,1633,BERKELEY ST,,2026-06-07,2026-06-07
1633-centinela-ave,1633,CENTINELA AVE,4268006031,2026-06-07,2026-06-07
1633-franklin-st,1633,FRANKLIN ST,4268006025,2026-06-07,2026-06-07
1633-hill-st,1633,HILL ST,,2026-06-07,2026-06-07
1634-berkeley-st,1634,BERKELEY ST,,2026-06-07,2026-06-07
1635-centinela-ave,1635,CENTINELA AVE,,2026-06-07,2026-06-07
1636-ashland-ave,1636,ASHLAND AVE,,2026-06-07,2026-06-07
1636-bryn-mawr-ave,1636,BRYN MAWR AVE,,2026-06-07,2026-06-07
1636-franklin-st,1636,FRANKLIN ST,4268005011,2026-06-07,2026-06-07
1637-berkeley-st,1637,BERKELEY ST,4268005023,2026-06-07,2026-06-07
1637-franklin-st,1637,FRANKLIN ST,4268006024,2026-06-07,2026-06-07
1637-stanford-st,1637,STANFORD ST,4268004024,2026-06-07,2026-06-07
1638-sunset-ave,1638,SUNSET AVE,,2026-06-07,2026-06-07
1640-14th-st,1640,14TH ST,4283008006,2026-06-07,2026-06-07
1640-berkeley-st,1640,BERKELEY ST,4268004013,2026-06-07,2026-06-07
1640-bryn-mawr-ave,1640,BRYN MAWR AVE,,2026-06-07,2026-06-07
1641-berkeley-st,1641,BERKELEY ST,4268005022,2026-06-07,2026-06-07
1641-franklin-st,1641,FRANKLIN ST,4268006023,2026-06-07,2026-06-07
1641-stanford-st,1641,STANFORD ST,4268004024,2026-06-07,2026-06-07
1642-berkeley-st,1642,BERKELEY ST,,2026-06-07,2026-06-07
1642-franklin-st,1642,FRANKLIN ST,,2026-06-07,2026-06-07
1642-ocean-ave,1642,OCEAN AVE,,2026-06-07,2026-06-07
1643-dewey-st,1643,DEWEY ST,,2026-06-07,2026-06-07
1643-oak-st,1643,OAK ST,,2026-06-07,2026-06-07
1644-hill-st,1644,HILL ST,,2026-06-07,2026-06-07
1645-ashland-ave,1645,ASHLAND AVE,,2026-06-07,2026-06-07
1645-berkeley-st,1645,BERKELEY ST,4268005021,2026-06-07,2026-06-07
1645-centinela-ave,1645,CENTINELA AVE,4268006015,2026-06-07,2026-06-07
1645-franklin-st,1645,FRANKLIN ST,4268006022,2026-06-07,2026-06-07
1646-berkeley-st,1646,BERKELEY ST,4268004015,2026-06-07,2026-06-07
1646-franklin-st,1646,FRANKLIN ST,4268005014,2026-06-07,2026-06-07
1647-berkeley-st,1647,BERKELEY ST,4268005021,2026-06-07,2026-06-07
1647-franklin-st,1647,FRANKLIN ST,4268006022,2026-06-07,2026-06-07
1647-ocean-front-walk,1647,OCEAN FRONT WALK,4290022007,2026-06-07,2026-06-07
1649-9th-st,1649,9TH ST,4283004012,2026-06-07,2026-06-07
1649-appian-way,1649,APPIAN WAY,4290018034,2026-06-07,2026-06-07
1649-berkeley-st,1649,BERKELEY ST,,2026-06-07,2026-06-07
1649-bryn-mawr-ave,1649,BRYN MAWR AVE,,2026-06-07,2026-06-07
1649-centinela-ave,1649,CENTINELA AVE,4268006016,2026-06-07,2026-06-07
1649-franklin-st,1649,FRANKLIN ST,4268006021,2026-06-07,2026-06-07
1649-hill-st,1649,HILL ST,,2026-06-07,2026-06-07
1649-oak-st,1649,OAK ST,,2026-06-07,2026-06-07
1650-franklin-st,1650,FRANKLIN ST,,2026-06-07,2026-06-07
1650-oak-st,1650,OAK ST,4285008002,2026-06-07,2026-06-07
1651-ashland-ave,1651,ASHLAND AVE,,2026-06-07,2026-06-07
1651-stanford-st,1651,STANFORD ST,,2026-06-07,2026-06-07
1652-berkeley-st,1652,BERKELEY ST,4268004016,2026-06-07,2026-06-07
1652-oak-st,1652,OAK ST,4285008002,2026-06-07,2026-06-07
1652-stanford-st,1652,STANFORD ST,4268002006,2026-06-07,2026-06-07
1653-20th-st,1653,20TH ST,,2026-06-07,2026-06-07
1653-berkeley-st,1653,BERKELEY ST,4268005019,2026-06-07,2026-06-07
1653-bryn-mawr-ave,1653,BRYN MAWR AVE,,2026-06-07,2026-06-07
1653-centinela-ave,1653,CENTINELA AVE,4268006017,2026-06-07,2026-06-07
1653-franklin-st,1653,FRANKLIN ST,4268006020,2026-06-07,2026-06-07
1654-19th-st,1654,19TH ST,,2026-06-07,2026-06-07
1654-franklin-st,1654,FRANKLIN ST,4268005016,2026-06-07,2026-06-07
1655-ashland-ave,1655,ASHLAND AVE,,2026-06-07,2026-06-07
1656-12th-st,1656,12TH ST,,2026-06-07,2026-06-07
1656-bryn-mawr-ave,1656,BRYN MAWR AVE,4285023001,2026-06-07,2026-06-07
1656-franklin-st,1656,FRANKLIN ST,4268005016,2026-06-07,2026-06-07
1657-bryn-mawr-ave,1657,BRYN MAWR AVE,,2026-06-07,2026-06-07
1657-centinela-ave,1657,CENTINELA AVE,4268006018,2026-06-07,2026-06-07
1657-ocean-ave,1657,OCEAN AVE,,2026-06-07,2026-06-07
1659-franklin-st,1659,FRANKLIN ST,4268006056,2026-06-07,2026-06-07
1659-ocean-front-walk,1659,OCEAN FRONT WALK,4290022005,2026-06-07,2026-06-07
1660-11th-st,1660,11TH ST,4283005017,2026-06-07,2026-06-07
1660-19th-st,1660,19TH ST,,2026-06-07,2026-06-07
1660-berkeley-st,1660,BERKELEY ST,4268004018,2026-06-07,2026-06-07
1660-franklin-st,1660,FRANKLIN ST,,2026-06-07,2026-06-07
1660-ocean-ave,1660,OCEAN AVE,4290018012,2026-06-07,2026-06-07
1661-appian-way,1661,APPIAN WAY,4290018007,2026-06-07,2026-06-07
1663-18th-st,1663,18TH ST,,2026-06-07,2026-06-07
1665-10th-st,1665,10TH ST,4283005011,2026-06-07,2026-06-07
1665-18th-st,1665,18TH ST,4275026013,2026-06-07,2026-06-07
1665-appian-way,1665,APPIAN WAY,4290018018,2026-06-07,2026-06-07
1667-appian-way,1667,APPIAN WAY,4290018018,2026-06-07,2026-06-07
1667-ocean-ave,1667,OCEAN AVE,4290015005,2026-06-07,2026-06-07
1669-appian-way,1669,APPIAN WAY,4290018018,2026-06-07,2026-06-07
1670-ocean-ave,1670,OCEAN AVE,4290018013,2026-06-07,2026-06-07
1671-appian-way,1671,APPIAN WAY,4290018018,2026-06-07,2026-06-07
1673-ocean-ave,1673,OCEAN AVE,,2026-06-07,2026-06-07
1677-ocean-ave,1677,OCEAN AVE,,2026-06-07,2026-06-07
1683-ocean-ave,1683,OCEAN AVE,,2026-06-07,2026-06-07
17-vicente-ter,17,VICENTE TER,4290020022,2026-06-07,2026-06-07
1701-california-ave,1701,CALIFORNIA AVE,4277027023,2026-06-07,2026-06-07
1701-cedar-st,1701,CEDAR ST,,2026-06-07,2026-06-07
1701-pier-ave,1701,PIER AVE,,2026-06-07,2026-06-07
1701-washington-ave,1701,WASHINGTON AVE,4277009091,2026-06-07,2026-06-07
1702-alta-ave,1702,ALTA AVE,,2026-06-07,2026-06-07
1702-cedar-st,1702,CEDAR ST,,2026-06-07,2026-06-07
1702-delaware-ave,1702,DELAWARE AVE,4274014013,2026-06-07,2026-06-07
1702-franklin-st,1702,FRANKLIN ST,4268008001,2026-06-07,2026-06-07
1702-idaho-ave,1702,IDAHO AVE,4277009014,2026-06-07,2026-06-07
1702-maple-st,1702,MAPLE ST,,2026-06-07,2026-06-07
1702-michigan-ave,1702,MICHIGAN AVE,4274013002,2026-06-07,2026-06-07
1702-san-vicente-blvd,1702,SAN VICENTE BLVD,,2026-06-07,2026-06-07
1703-dewey-st,1703,DEWEY ST,,2026-06-07,2026-06-07
1703-maple-st,1703,MAPLE ST,,2026-06-07,2026-06-07
1703-ocean-front-walk,1703,OCEAN FRONT WALK,4290022004,2026-06-07,2026-06-07
1703-washington-ave,1703,WASHINGTON AVE,4277009092,2026-06-07,2026-06-07
1704-delaware-ave,1704,DELAWARE AVE,4274014013,2026-06-07,2026-06-07
1704-hill-st,1704,HILL ST,,2026-06-07,2026-06-07
1704-washington-ave,1704,WASHINGTON AVE,4277027001,2026-06-07,2026-06-07
1705-washington-ave,1705,WASHINGTON AVE,4277009093,2026-06-07,2026-06-07
1706-21st-st,1706,21ST ST,,2026-06-07,2026-06-07
1706-delaware-ave,1706,DELAWARE AVE,4274014012,2026-06-07,2026-06-07
1706-michigan-ave,1706,MICHIGAN AVE,4274013002,2026-06-07,2026-06-07
1706-washington-ave,1706,WASHINGTON AVE,4277027001,2026-06-07,2026-06-07
1707-arizona-ave,1707,ARIZONA AVE,4276011010,2026-06-07,2026-06-07
1707-california-ave,1707,CALIFORNIA AVE,4277027023,2026-06-07,2026-06-07
1707-cedar-st,1707,CEDAR ST,,2026-06-07,2026-06-07
1707-centinela-ave,1707,CENTINELA AVE,4268007002,2026-06-07,2026-06-07
1707-franklin-st,1707,FRANKLIN ST,4268007029,2026-06-07,2026-06-07
1707-hill-st,1707,HILL ST,,2026-06-07,2026-06-07
1707-washington-ave,1707,WASHINGTON AVE,4277009094,2026-06-07,2026-06-07
1708-delaware-ave,1708,DELAWARE AVE,4274014012,2026-06-07,2026-06-07
1708-michigan-ave,1708,MICHIGAN AVE,4274013002,2026-06-07,2026-06-07
1708-pearl-st,1708,PEARL ST,4273022002,2026-06-07,2026-06-07
1708-washington-ave,1708,WASHINGTON AVE,4277027001,2026-06-07,2026-06-07
1709-20th-st,1709,20TH ST,4275029005,2026-06-07,2026-06-07
1709-arizona-ave,1709,ARIZONA AVE,4276011010,2026-06-07,2026-06-07
1709-franklin-st,1709,FRANKLIN ST,4268007029,2026-06-07,2026-06-07
1709-georgina-ave,1709,GEORGINA AVE,,2026-06-07,2026-06-07
1709-idaho-ave,1709,IDAHO AVE,4277008144,2026-06-07,2026-06-07
1709-washington-ave,1709,WASHINGTON AVE,4277009095,2026-06-07,2026-06-07
1710-california-ave,1710,CALIFORNIA AVE,4276010011,2026-06-07,2026-06-07
1710-delaware-ave,1710,DELAWARE AVE,4274014011,2026-06-07,2026-06-07
1710-michigan-ave,1710,MICHIGAN AVE,4274013002,2026-06-07,2026-06-07
1710-oak-st,1710,OAK ST,,2026-06-07,2026-06-07
1710-washington-ave,1710,WASHINGTON AVE,4277027001,2026-06-07,2026-06-07
1711-appian-way,1711,APPIAN WAY,4290022003,2026-06-07,2026-06-07
1711-arizona-ave,1711,ARIZONA AVE,4276011010,2026-06-07,2026-06-07
1711-centinela-ave,1711,CENTINELA AVE,,2026-06-07,2026-06-07
1711-delaware-ave,1711,DELAWARE AVE,4274013020,2026-06-07,2026-06-07
1711-franklin-st,1711,FRANKLIN ST,4268007028,2026-06-07,2026-06-07
1711-idaho-ave,1711,IDAHO AVE,4277008147,2026-06-07,2026-06-07
1711-montana-ave,1711,MONTANA AVE,4279016020,2026-06-07,2026-06-07
1711-ocean-ave,1711,OCEAN AVE,,2026-06-07,2026-06-07
1711-ocean-front-walk,1711,OCEAN FRONT WALK,4290022003,2026-06-07,2026-06-07
1711-sunset-ave,1711,SUNSET AVE,,2026-06-07,2026-06-07
1712-appian-way,1712,APPIAN WAY,4290022003,2026-06-07,2026-06-07
1712-delaware-ave,1712,DELAWARE AVE,4274014011,2026-06-07,2026-06-07
1712-franklin-st,1712,FRANKLIN ST,4268008003,2026-06-07,2026-06-07
1712-michigan-ave,1712,MICHIGAN AVE,4274013002,2026-06-07,2026-06-07
1713-11th-st,1713,11TH ST,,2026-06-07,2026-06-07
1713-arizona-ave,1713,ARIZONA AVE,4276011010,2026-06-07,2026-06-07
1713-bryn-mawr-ave,1713,BRYN MAWR AVE,,2026-06-07,2026-06-07
1713-hill-st,1713,HILL ST,,2026-06-07,2026-06-07
1713-pine-st,1713,PINE ST,4273022031,2026-06-07,2026-06-07
1714-15th-st,1714,15TH ST,,2026-06-07,2026-06-07
1714-5th-st,1714,5TH ST,4290006013,2026-06-07,2026-06-07
1714-michigan-ave,1714,MICHIGAN AVE,4274013002,2026-06-07,2026-06-07
1714-montana-ave,1714,MONTANA AVE,4277008014,2026-06-07,2026-06-07
1714-oak-st,1714,OAK ST,,2026-06-07,2026-06-07
1714-pier-ave,1714,PIER AVE,4285018032,2026-06-07,2026-06-07
1714-sunset-ave,1714,SUNSET AVE,,2026-06-07,2026-06-07
1715-california-ave,1715,CALIFORNIA AVE,4277027057,2026-06-07,2026-06-07
1715-centinela-ave,1715,CENTINELA AVE,4268007004,2026-06-07,2026-06-07
1715-franklin-st,1715,FRANKLIN ST,4268007027,2026-06-07,2026-06-07
1716-franklin-st,1716,FRANKLIN ST,,2026-06-07,2026-06-07
1717-idaho-ave,1717,IDAHO AVE,4277008149,2026-06-07,2026-06-07
1717-montana-ave,1717,MONTANA AVE,4279016002,2026-06-07,2026-06-07
1717-ocean-ave,1717,OCEAN AVE,,2026-06-07,2026-06-07
1717-ocean-park-blvd,1717,OCEAN PARK BLVD,4273023030,2026-06-07,2026-06-07
1718-20th-st,1718,20TH ST,4275028004,2026-06-07,2026-06-07
1718-robson-st,1718,ROBSON ST,4285022004,2026-06-07,2026-06-07
1719-california-ave,1719,CALIFORNIA AVE,4277027010,2026-06-07,2026-06-07
1719-centinela-ave,1719,CENTINELA AVE,,2026-06-07,2026-06-07
1719-dewey-st,1719,DEWEY ST,,2026-06-07,2026-06-07
1719-franklin-st,1719,FRANKLIN ST,4268007026,2026-06-07,2026-06-07
1719-marine-ter,1719,MARINE TER,4290022001,2026-06-07,2026-06-07
1719-ocean-ave,1719,OCEAN AVE,,2026-06-07,2026-06-07
1719-ocean-front-walk,1719,OCEAN FRONT WALK,4290022001,2026-06-07,2026-06-07
1719-pine-st,1719,PINE ST,,2026-06-07,2026-06-07
1720-ashland-ave,1720,ASHLAND AVE,,2026-06-07,2026-06-07
1720-delaware-ave,1720,DELAWARE AVE,4274014003,2026-06-07,2026-06-07
1720-franklin-st,1720,FRANKLIN ST,4268008005,2026-06-07,2026-06-07
1720-idaho-ave,1720,IDAHO AVE,4277009001,2026-06-07,2026-06-07
1720-maple-st,1720,MAPLE ST,4273023021,2026-06-07,2026-06-07
1720-washington-ave,1720,WASHINGTON AVE,4277027022,2026-06-07,2026-06-07
1721-california-ave,1721,CALIFORNIA AVE,4277027010,2026-06-07,2026-06-07
1721-michigan-ave,1721,MICHIGAN AVE,4274027006,2026-06-07,2026-06-07
1721-pier-ave,1721,PIER AVE,,2026-06-07,2026-06-07
1722-bryn-mawr-ave,1722,BRYN MAWR AVE,,2026-06-07,2026-06-07
1722-hill-st,1722,HILL ST,,2026-06-07,2026-06-07
1722-idaho-ave,1722,IDAHO AVE,4277009001,2026-06-07,2026-06-07
1723-bryn-mawr-ave,1723,BRYN MAWR AVE,,2026-06-07,2026-06-07
1723-centinela-ave,1723,CENTINELA AVE,4268007033,2026-06-07,2026-06-07
1723-delaware-ave,1723,DELAWARE AVE,4274013019,2026-06-07,2026-06-07
1723-franklin-st,1723,FRANKLIN ST,,2026-06-07,2026-06-07
1723-ocean-park-blvd,1723,OCEAN PARK BLVD,4273023029,2026-06-07,2026-06-07
1723-pine-st,1723,PINE ST,4273022029,2026-06-07,2026-06-07
1724-arizona-ave,1724,ARIZONA AVE,4276030001,2026-06-07,2026-06-07
1724-franklin-st,1724,FRANKLIN ST,,2026-06-07,2026-06-07
1724-montana-ave,1724,MONTANA AVE,4277008029,2026-06-07,2026-06-07
1724-pine-st,1724,PINE ST,,2026-06-07,2026-06-07
1724-robson-st,1724,ROBSON ST,,2026-06-07,2026-06-07
1724-sunset-ave,1724,SUNSET AVE,,2026-06-07,2026-06-07
1724-washington-ave,1724,WASHINGTON AVE,4277027021,2026-06-07,2026-06-07
1725-ashland-ave,1725,ASHLAND AVE,,2026-06-07,2026-06-07
1725-centinela-ave,1725,CENTINELA AVE,4268007007,2026-06-07,2026-06-07
1725-dewey-st,1725,DEWEY ST,4285021016,2026-06-07,2026-06-07
1725-hill-st,1725,HILL ST,4285007015,2026-06-07,2026-06-07
1725-michigan-ave,1725,MICHIGAN AVE,,2026-06-07,2026-06-07
1725-oak-st,1725,OAK ST,,2026-06-07,2026-06-07
1725-ocean-front-walk,1725,OCEAN FRONT WALK,,2026-06-07,2026-06-07
1726-20th-st,1726,20TH ST,4275028015,2026-06-07,2026-06-07
1726-hill-st,1726,HILL ST,,2026-06-07,2026-06-07
1726-pier-ave,1726,PIER AVE,,2026-06-07,2026-06-07
1726-san-vicente-blvd,1726,SAN VICENTE BLVD,,2026-06-07,2026-06-07
1726-washington-ave,1726,WASHINGTON AVE,4277027021,2026-06-07,2026-06-07
1727-delaware-ave,1727,DELAWARE AVE,4274013019,2026-06-07,2026-06-07
1727-franklin-st,1727,FRANKLIN ST,,2026-06-07,2026-06-07
1727-hill-st,1727,HILL ST,4285007016,2026-06-07,2026-06-07
1727-robson-st,1727,ROBSON ST,,2026-06-07,2026-06-07
1727-sunset-ave,1727,SUNSET AVE,,2026-06-07,2026-06-07
1728-franklin-st,1728,FRANKLIN ST,,2026-06-07,2026-06-07
1728-montana-ave,1728,MONTANA AVE,4277008029,2026-06-07,2026-06-07
1728-pearl-st,1728,PEARL ST,,2026-06-07,2026-06-07
1728-sunset-ave,1728,SUNSET AVE,4285021031,2026-06-07,2026-06-07
1728-washington-ave,1728,WASHINGTON AVE,4277027021,2026-06-07,2026-06-07
1729-20th-st,1729,20TH ST,4275029013,2026-06-07,2026-06-07
1729-pine-st,1729,PINE ST,,2026-06-07,2026-06-07
1730-ashland-ave,1730,ASHLAND AVE,,2026-06-07,2026-06-07
1730-california-ave,1730,CALIFORNIA AVE,4276010047,2026-06-07,2026-06-07
1730-cedar-st,1730,CEDAR ST,,2026-06-07,2026-06-07
1730-franklin-st,1730,FRANKLIN ST,4268008008,2026-06-07,2026-06-07
1730-maple-st,1730,MAPLE ST,,2026-06-07,2026-06-07
1730-oak-st,1730,OAK ST,,2026-06-07,2026-06-07
1730-ocean-park-blvd,1730,OCEAN PARK BLVD,,2026-06-07,2026-06-07
1730-robson-st,1730,ROBSON ST,4285022006,2026-06-07,2026-06-07
1730-washington-ave,1730,WASHINGTON AVE,4277027021,2026-06-07,2026-06-07
1731-20th-st,1731,20TH ST,,2026-06-07,2026-06-07
1731-cedar-st,1731,CEDAR ST,,2026-06-07,2026-06-07
1731-franklin-st,1731,FRANKLIN ST,4268007023,2026-06-07,2026-06-07
1731-ocean-ave,1731,OCEAN AVE,,2026-06-07,2026-06-07
1731-pico-blvd,1731,PICO BLVD,4274015019,2026-06-07,2026-06-07
1732-franklin-st,1732,FRANKLIN ST,4268008008,2026-06-07,2026-06-07
1733-ashland-ave,1733,ASHLAND AVE,,2026-06-07,2026-06-07
1733-centinela-ave,1733,CENTINELA AVE,4268007035,2026-06-07,2026-06-07
1733-pine-st,1733,PINE ST,,2026-06-07,2026-06-07
1733-robson-st,1733,ROBSON ST,,2026-06-07,2026-06-07
1733-sunset-ave,1733,SUNSET AVE,,2026-06-07,2026-06-07
1735-cedar-st,1735,CEDAR ST,,2026-06-07,2026-06-07
1735-franklin-st,1735,FRANKLIN ST,4268007022,2026-06-07,2026-06-07
1735-hill-st,1735,HILL ST,,2026-06-07,2026-06-07
1735-maple-st,1735,MAPLE ST,4273023011,2026-06-07,2026-06-07
1735-oak-st,1735,OAK ST,,2026-06-07,2026-06-07
1735-ocean-ave,1735,OCEAN AVE,,2026-06-07,2026-06-07
1735-pier-ave,1735,PIER AVE,4285018016,2026-06-07,2026-06-07
1736-22nd-st,1736,22ND ST,,2026-06-07,2026-06-07
1736-cedar-st,1736,CEDAR ST,,2026-06-07,2026-06-07
1736-franklin-st,1736,FRANKLIN ST,4268008009,2026-06-07,2026-06-07
1736-pier-ave,1736,PIER AVE,,2026-06-07,2026-06-07
1737-robson-st,1737,ROBSON ST,,2026-06-07,2026-06-07
1738-9th-st,1738,9TH ST,4283019025,2026-06-07,2026-06-07
1738-ocean-park-blvd,1738,OCEAN PARK BLVD,4285006003,2026-06-07,2026-06-07
1739-franklin-st,1739,FRANKLIN ST,4268007021,2026-06-07,2026-06-07
1739-sunset-ave,1739,SUNSET AVE,,2026-06-07,2026-06-07
1740-franklin-st,1740,FRANKLIN ST,,2026-06-07,2026-06-07
1740-oak-st,1740,OAK ST,,2026-06-07,2026-06-07
1740-ocean-park-blvd,1740,OCEAN PARK BLVD,4285006003,2026-06-07,2026-06-07
1740-pine-st,1740,PINE ST,,2026-06-07,2026-06-07
1740-sunset-ave,1740,SUNSET AVE,,2026-06-07,2026-06-07
1741-cedar-st,1741,CEDAR ST,,2026-06-07,2026-06-07
1741-centinela-ave,1741,CENTINELA AVE,4268007010,2026-06-07,2026-06-07
1741-dewey-st,1741,DEWEY ST,,2026-06-07,2026-06-07
1741-maple-st,1741,MAPLE ST,,2026-06-07,2026-06-07
1741-oak-st,1741,OAK ST,,2026-06-07,2026-06-07
1742-robson-st,1742,ROBSON ST,,2026-06-07,2026-06-07
1743-10th-st,1743,10TH ST,4283017024,2026-06-07,2026-06-07
1743-9th-st,1743,9TH ST,4283018026,2026-06-07,2026-06-07
1743-centinela-ave,1743,CENTINELA AVE,4268007011,2026-06-07,2026-06-07
1744-10th-st,1744,10TH ST,,2026-06-07,2026-06-07
1744-franklin-st,1744,FRANKLIN ST,4268008011,2026-06-07,2026-06-07
1744-sunset-ave,1744,SUNSET AVE,,2026-06-07,2026-06-07
1745-11th-st,1745,11TH ST,4283016023,2026-06-07,2026-06-07
1745-franklin-st,1745,FRANKLIN ST,4268007020,2026-06-07,2026-06-07
1746-17th-st,1746,17TH ST,4283011030,2026-06-07,2026-06-07
1746-9th-st,1746,9TH ST,4283019005,2026-06-07,2026-06-07
1746-oak-st,1746,OAK ST,,2026-06-07,2026-06-07
1746-ocean-ave,1746,OCEAN AVE,,2026-06-07,2026-06-07
1746-sunset-ave,1746,SUNSET AVE,4285021027,2026-06-07,2026-06-07
1747-16th-st,1747,16TH ST,4283011031,2026-06-07,2026-06-07
1747-9th-st,1747,9TH ST,4283018019,2026-06-07,2026-06-07
1747-centinela-ave,1747,CENTINELA AVE,4268007012,2026-06-07,2026-06-07
1747-euclid-st,1747,EUCLID ST,4283014023,2026-06-07,2026-06-07
1747-franklin-st,1747,FRANKLIN ST,4268007019,2026-06-07,2026-06-07
1748-11th-st,1748,11TH ST,4283017003,2026-06-07,2026-06-07
1748-15th-st,1748,15TH ST,,2026-06-07,2026-06-07
1748-16th-st,1748,16TH ST,4283012024,2026-06-07,2026-06-07
1748-17th-st,1748,17TH ST,4283011012,2026-06-07,2026-06-07
1748-18th-st,1748,18TH ST,4274027022,2026-06-07,2026-06-07
1748-9th-st,1748,9TH ST,,2026-06-07,2026-06-07
1748-franklin-st,1748,FRANKLIN ST,4268008012,2026-06-07,2026-06-07
1748-lincoln-blvd,1748,LINCOLN BLVD,4290003015,2026-06-07,2026-06-07
1749-10th-st,1749,10TH ST,,2026-06-07,2026-06-07
