unit_id,apn,bedrooms,mar_status,parcel_unit_count,size_class,use_class,rcb_comparable
2535-kansas-ave-106,4274004059,2,controlled,24,multifamily,five_plus,1
2535-kansas-ave-107,4274004059,2,controlled,24,multifamily,five_plus,1
2535-kansas-ave-108,4274004059,1,controlled,24,multifamily,five_plus,1
2535-kansas-ave-109,4274004059,1,controlled,24,multifamily,five_plus,1
2535-kansas-ave-110,4274004059,1,controlled,24,multifamily,five_plus,1
2535-kansas-ave-111,4274004059,1,controlled,24,multifamily,five_plus,1
2535-kansas-ave-200,4274004059,0,controlled,24,multifamily,five_plus,1
2535-kansas-ave-201,4274004059,1,controlled,24,multifamily,five_plus,1
2535-kansas-ave-202,4274004059,1,controlled,24,multifamily,five_plus,1
2535-kansas-ave-203,4274004059,1,controlled,24,multifamily,five_plus,1
2535-kansas-ave-204,4274004059,1,controlled,24,multifamily,five_plus,1
2535-kansas-ave-205,4274004059,2,controlled,24,multifamily,five_plus,1
2535-kansas-ave-206,4274004059,2,controlled,24,multifamily,five_plus,1
2535-kansas-ave-207,4274004059,2,controlled,24,multifamily,five_plus,1
2535-kansas-ave-208,4274004059,1,controlled,24,multifamily,five_plus,1
2535-kansas-ave-209,4274004059,0,controlled,24,multifamily,five_plus,1
2535-kansas-ave-210,4274004059,1,controlled,24,multifamily,five_plus,1
2535-kansas-ave-211,4274004059,0,controlled,24,multifamily,five_plus,1
2535-kansas-ave-212,4274004059,2,controlled,24,multifamily,five_plus,1
2536-28th-st-1,4270014053,1,controlled,6,multifamily,five_plus,1
2536-28th-st-2,4270014053,1,controlled,6,multifamily,five_plus,1
2536-28th-st-3,4270014053,1,controlled,6,multifamily,five_plus,1
2536-28th-st-4,4270014053,1,controlled,6,multifamily,five_plus,1
2536-28th-st-5,4270014053,1,controlled,6,multifamily,five_plus,1
2536-28th-st-6,4270014053,1,controlled,6,multifamily,five_plus,1
2536-5th-st,4287007010,1,controlled,2,small,single,0
2536-beverley-ave-a,4287005004,2,controlled,2,small,single,0
2536-beverley-ave-b,4287005004,1,controlled,2,small,single,0
2537-6th-st,4287005005,0,controlled,3,small,two_three,0
2537-6th-st-1-2,4287005005,2,controlled,3,small,two_three,0
2539-7th-st-a,4287002006,2,controlled,4,multifamily,five_plus,1
2539-7th-st-b,4287002006,1,controlled,4,multifamily,five_plus,1
2539-7th-st-c,4287002006,1,controlled,4,multifamily,five_plus,1
2539-7th-st-d,4287002006,1,controlled,4,multifamily,five_plus,1
254-bicknell-ave,4289017020,2,controlled,3,small,two_three,0
2540-5th-st,4287007010,2,controlled,2,small,single,0
2540-7th-st-1,4287003011,0,controlled,8,multifamily,five_plus,1
2540-7th-st-2,4287003011,1,controlled,8,multifamily,five_plus,1
2540-7th-st-3,4287003011,1,controlled,8,multifamily,five_plus,1
2540-7th-st-4,4287003011,0,controlled,8,multifamily,five_plus,1
2540-7th-st-5,4287003011,0,controlled,8,multifamily,five_plus,1
2540-7th-st-6,4287003011,1,controlled,8,multifamily,five_plus,1
2540-7th-st-7,4287003011,1,controlled,8,multifamily,five_plus,1
2540-7th-st-8,4287003011,0,controlled,8,multifamily,five_plus,1
2543-2nd-st,4287010020,1,controlled,13,multifamily,five_plus,1
2543-2nd-st-a,4287010020,1,controlled,13,multifamily,five_plus,1
2543-2nd-st-b,4287010020,1,controlled,13,multifamily,five_plus,1
2543-2nd-st-c,4287010020,1,controlled,13,multifamily,five_plus,1
2544-3rd-st,4287010009,3+,controlled,1,single,single,0
2545-2nd-st,4287010020,1,controlled,13,multifamily,five_plus,1
2545-2nd-st-a,4287010020,0,controlled,13,multifamily,five_plus,1
2545-2nd-st-b,4287010020,1,controlled,13,multifamily,five_plus,1
2545-2nd-st-c,4287010020,1,controlled,13,multifamily,five_plus,1
2545-2nd-st-d,4287010020,1,controlled,13,multifamily,five_plus,1
2545-beverley-ave-a,4287003009,1,controlled,26,multifamily,five_plus,1
2545-beverley-ave-b,4287003009,1,controlled,26,multifamily,five_plus,1
2545-beverley-ave-c,4287003009,2,controlled,26,multifamily,five_plus,1
2545-beverley-ave-d,4287003009,2,controlled,26,multifamily,five_plus,1
2545-beverley-ave-e,4287003009,2,controlled,26,multifamily,five_plus,1
2545-beverley-ave-f,4287003009,2,controlled,26,multifamily,five_plus,1
2545-beverley-ave-g,4287003009,2,controlled,26,multifamily,five_plus,1
2545-beverley-ave-h,4287003009,2,controlled,26,multifamily,five_plus,1
2545-beverley-ave-i,4287003009,2,controlled,26,multifamily,five_plus,1
2545-beverley-ave-j,4287003009,2,controlled,26,multifamily,five_plus,1
2545-beverley-ave-k,4287003009,2,controlled,26,multifamily,five_plus,1
2545-beverley-ave-l,4287003009,2,controlled,26,multifamily,five_plus,1
2545-beverley-ave-m,4287003009,2,controlled,26,multifamily,five_plus,1
2546-3rd-st-a,4287010010,1,controlled,4,multifamily,four,1
2546-3rd-st-b,4287010010,1,controlled,4,multifamily,four,1
2546-3rd-st-c,4287010010,1,controlled,4,multifamily,four,1
2546-3rd-st-d,4287010010,1,controlled,4,multifamily,four,1
2546-kansas-ave-101,4274007018,2,controlled,13,multifamily,five_plus,1
2546-kansas-ave-102,4274007018,2,controlled,13,multifamily,five_plus,1
2546-kansas-ave-103,4274007018,2,controlled,13,multifamily,five_plus,1
2546-kansas-ave-104,4274007018,3+,controlled,13,multifamily,five_plus,1
2546-kansas-ave-105,4274007018,2,controlled,13,multifamily,five_plus,1
2546-kansas-ave-206,4274007018,2,controlled,13,multifamily,five_plus,1
2546-kansas-ave-207,4274007018,2,controlled,13,multifamily,five_plus,1
2546-kansas-ave-208,4274007018,2,controlled,13,multifamily,five_plus,1
2546-kansas-ave-209,4274007018,2,controlled,13,multifamily,five_plus,1
2546-kansas-ave-210,4274007018,2,controlled,13,multifamily,five_plus,1
2546-kansas-ave-211,4274007018,2,controlled,13,multifamily,five_plus,1
2546-kansas-ave-212,4274007018,2,controlled,13,multifamily,five_plus,1
2546-kansas-ave-213,4274007018,2,controlled,13,multifamily,five_plus,1
2547-3rd-st,4287011017,2,controlled,4,multifamily,four,1
2547-3rd-st-1-2,4287011017,1,controlled,4,multifamily,four,1
2549-3rd-st,4287011017,1,controlled,4,multifamily,four,1
2551-3rd-st,4287011017,3+,controlled,4,multifamily,four,1
2553-3rd-st,4287011019,2,controlled,2,small,two_three,0
2553-3rd-st-1-2,4287011019,1,controlled,2,small,two_three,0
26-arcadia-ter,4290018016,2,controlled,1,single,single,0
2600-virginia-ave-1,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-10,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-11,4274004056,1,controlled,24,multifamily,five_plus,1
2600-virginia-ave-12,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-13,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-14,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-15,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-16,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-17,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-18,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-19,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-2,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-20,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-21,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-22,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-23,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-24,4274004056,3+,controlled,24,multifamily,five_plus,1
2600-virginia-ave-3,4274004056,3+,controlled,24,multifamily,five_plus,1
